barcode;product;price;due_data;stock
7590027002444;ACETAMINOFEN - CLORFENIRAMINA 125 MG - 1 MG / 5 M JARABE 120 ML SPEFAR;3.77;30/11/2025;95
7598828001024;ACETAMINOFEN - CLORFENIRAMINA 500 MG - 4 MG X 20 TABLETAS GLAFF;1.83;01/03/2025;15
A8906130231319;ACETAMINOFEN - CLORFENIRAMINA BRIXFLU-4 500 MG - 4 MG X 10 TABLETAS BRIX MEDIC;0.67;01/08/2025;11
1890604759445;ACETAMINOFEN - TIOCOLCHICOSIDO 500 MG - 4 MG X10 TABLETAS JMW;3.05;01/08/2024;622
7591519008494;ACETAMINOFEN - TRAMADOL 325 MG - 37.5 MG X 10 TABLETAS CALOX;2.51;11/11/2026;1038
7598484000010;ACETAMINOFEN 100 MG / ML GOTAS PEDIATRICO 15 ML QUIM-FAR;1.8;30/09/2025;418
7591818132074;ACETAMINOFEN 120 MG / 5 ML JARABE 120 ML COFASA;2.9;30/09/2027;928
7598008000014;ACETAMINOFEN 120 MG / 5 ML JARABE 120 ML LAND;1.37;01/08/2025;151
7598484000027;ACETAMINOFEN 120 MG / 5 ML JARABE PEDIATRICO 120 ML QUIM-FAR;2.32;30/01/2027;486
7594000850855;ACETAMINOFEN 120 MG / 5 ML SOLUCION ORAL PEDIATRICO 100 ML BIOQUIMICA;2.2;01/12/2026;150
7591196006486;ACETAMINOFEN 120 MG / 5 ML SOLUCION ORAL PEDIATRICO 60 ML MEDIGEN;1.52;10/10/2026;488
6942189530319;ACETAMINOFEN 120 MG / 5 ML SUSPENSION ORAL PEDIATRICO 120 ML KMPLUS;2.03;11/11/2025;56
7708867432455;ACETAMINOFEN 120MG/5ML USO PEDIATRICO JARABE FELIRNI;1.64;08/08/2025;72
7467217703385;ACETAMINOFEN 125 MG / 5 ML JARABE 60 ML S&G;1.5;01/10/2025;272
7703712035454;ACETAMINOFEN 150 MG / 5 ML JARABE SABOR CEREZA 90 ML COASPHARMA;1.65;07/07/2025;288
7703038065630;ACETAMINOFEN 150 MG / 5 ML SUSPENSION ORAL SABOR CEREZA 90 ML LAPROFF;1.23;01/02/2027;200
7708867432103;ACETAMINOFEN 150MG/5ML USO PEDIATRICO JARABE FELIRNI;1.55;08/08/2025;89
6942189530180;ACETAMINOFEN 160 MG / 5 ML SUSPENSION ORAL PEDIATRICO 100 ML KMPLUS;1.65;01/04/2025;555
7597758000459;ACETAMINOFEN 180 MG / 5 ML  JARABE FRAMBUESA 120 ML ALESS;3.63;30/06/2025;60
7590027002055;ACETAMINOFEN 180 MG / 5 ML JARABE 120 ML SPEFAR;4.2;30/11/2025;478
7594000850824;ACETAMINOFEN 180 MG / 5 ML SOLUCION ORAL PEDIATRICO 120 ML BIOQUIMICA;2.81;01/11/2026;89
7591585177780;ACETAMINOFEN 180 MG / 5 ML SOLUCION ORAL PEDIATRICO 90 ML GENVEN;2.1;31/01/2026;1010
7598008002100;ACETAMINOFEN 180MG/5MG JARABE 120 ML LAND;1.69;04/04/2026;133
7708867432257;ACETAMINOFEN 180MG/5ML USO PEDIATRICO JARABE FELIRNI;1.82;08/08/2025;28
7598429001102;ACETAMINOFEN 1G / 100 ML INFUSION INTRAVENOSA 100 ML CAMBRIDGE;2.1;05/05/2025;50
6942189530197;ACETAMINOFEN 250 MG / 5 ML SUSPENSION ORAL PEDIATRICO 100 ML KMPLUS;1.95;01/04/2025;700
7591519004144;ACETAMINOFEN 500 MG X 10 TABLETAS CALOX;1.01;09/09/2026;3272
7703712035362;ACETAMINOFEN 500 MG X 10 TABLETAS COASPHARMA;0.37;11/11/2025;908
7591585376657;ACETAMINOFEN 500 MG X 10 TABLETAS GENVEN;0.82;28/02/2026;4789
7703038040293;ACETAMINOFEN 500 MG X 10 TABLETAS LAPROFF;0.27;01/10/2025;19440
720524031105;ACETAMINOFEN 500 MG X 100 TABLETAS LATTAN MEDIC;5.2;02/02/2025;400
7594000850626;ACETAMINOFEN 500 MG X 12 TABLETAS BIOQUIMICA;0.89;01/07/2025;103
7592454000031;ACETAMINOFEN 500 MG X 20 TABLETAS LA SANTE;1.41;30/01/2026;152
7598484001000;ACETAMINOFEN 500 MG X 20 TABLETAS QUIM-FAR;0.77;01/03/2025;143
7708867432295;ACETAMINOFEN 500MG CLORFENIRAMINA MALEATO 4MG X 10 TABLETAS FELIRNI;1.25;08/08/2025;100
8906005118349;ACETAMINOFEN 650 MG / CAFEINA 65 MG X 10 TABLETAS FARMAMED;0.84;01/11/2025;184
7591519001228;ACETAMINOFEN 650 MG X 10 MOROCHO CALOX;1.22;10/10/2026;1582
7591519005264;ACETAMINOFEN 650 MG X 10 TABLETAS CALOX;1.06;01/11/2026;573
7590027001669;ACETAMINOFEN 650 MG X 10 TABLETAS SPEFAR;2.72;30/09/2026;451
7591585179050;ACETAMINOFEN 650 MG X 30 TABLETAS GENVEN;2.3;31/01/2026;2610
7591585379054;ACETAMINOFEN 650 MG X 8 BLISTER X 10 TABLERTAS GENVEN;6.12;31/01/2026;69
7594000851234;ACETAMINOFEN CLORFENIRAMINA 125 MG - 1 MG / 5 ML SOLUCION ORAL PEDIATRICO 120 ML BIOQUIMICA;3.44;01/06/2025;115
7703038067269;ACETAMINOFEN JARABE PEDIATRICO SABOR CEREZA 120 ML LAPROFF;1.41;05/05/2026;140
7598455000537;ACETAMINOFEN SOL ORAL 180 MG / 5 ML X 120 ML BIOGLASS;1.89;01/04/2026;102
7597758000770;ACETAMINOFEN SUPOSITORIOS PEDIATRICO 125 MG X 6 UNIDADES ALESS;2.93;11/11/2025;52
7597758000787;ACETAMINOFEN SUPOSITORIOS PEDIATRICO 250 MG X 6 UNIDADES ALESS;3.08;30/11/2025;4
6942189530159;ACETAMINOFEN SUSPENSION ORAL PED 125 MG / 5 ML X 60 ML (KMPLUS);1.2;01/12/2024;306
7708867432172;ACETAMINOFEN+ CLORFENIRAMINA 125MG-1MG/5ML JARABE 120ML FELIRNI;3.57;08/08/2025;86
7598008002407;ACETAMINOFEN+CLORFENIRAMINA 125MG+1MG/5ML JARABE 120 ML LAND;1.76;04/04/2026;144
8904307705625;ACETATO DE DEXAMETASONA & CLOTRIMAZOL CREMA 20 MG ALFA;1.72;12/12/2025;19
8906036366337;ACETAZOLAMIDA 250 MG X 20 TABLETAS ZUZU;7.69;01/05/2026;60
7592806121018;ACETOBEN 100 MG / 5 ML JARABE 120 ML RONAVA;5.4;31/10/2026;205
8904209444387;ACETONIDO DE TRIAMCINOLONA 10 MG / ML SOLUCION INYECTABLE I.A / I.S X 1 ML VINCENTI;6.95;31/10/2025;362
7591020006156;ACEVAL 100 MG / ML SOLUCION GOTAS PEDIATRICA 30 ML;3.19;01/10/2025;52
7591020008839;ACEVAL 180 MG / 5 ML SUSPENSION ORAL PEDIATRICA 120 ML;3.16;01/11/2025;180
7591020000611;ACEVAL 650 MG X 10 TABLETAS;1.39;08/08/2027;120
7591020008471;ACEVAL 650 MG X 50 TABLETAS;6.16;01/08/2027;15
7591020009423;ACEVAL DIA X 8 TABLETAS VALMORCA;2.03;10/10/2025;171
7591020009430;ACEVAL NOCHE X 6 TABLETAS VALMORCA;2.03;10/10/2025;171
7707355050034;ACIBATH -S DERMOLIMPIADOR 120 G SEGFRIED;15.5;31/03/2025;12
7591585311634;ACICLOR 5% CREMA 10 GR;6.79;31/10/2025;180
7591585111838;ACICLOR A.P 1 GR X 10 COMPRIMIDOS LETI;19.42;30/09/2026;159
7598252101307;ACICLOVIR 200 MG X 10 TABLETAS DISTRILAB;1.07;01/01/2025;104
7598008000090;ACICLOVIR 200 MG X 10 TABLETAS LAND;0.7;07/07/2025;150
720524031174;ACICLOVIR 200 MG X 10 TABLETAS LATTAN MEDIC;1.43;01/04/2026;75
8906159251930;ACICLOVIR 200MG X 10 TABLETAS ZUZU;1.39;04/04/2026;59
7707236126483;ACICLOVIR 250 MG SOLUCION INYECTABLE I.V X 10 AMPOLLAS VITALIS;33.32;01/08/2026;42
8906159251947;ACICLOVIR 400 MG X 10 TABLETAS ZUZU;2.11;01/04/2026;100
7598252101345;ACICLOVIR 5% CREMA 10 GR DISTRILAB;4.08;01/08/2025;110
7591519001099;ACICLOVIR 5% CREMA 10G CALOX;4.26;10/10/2025;195
6942189211324;ACICLOVIR 5% CREMA TOPICA 5 GR KMPLUS;1.24;09/09/2026;495
7708867432769;ACIDO ACETILSALICILICO 81MG X 30 TABLETAS FELIRNI;1.64;08/08/2026;106
8904159499772;ACIDO ASCORBICO 100MG/ML X 10 AMP - 10ML  ADN MEDICAL;7.8;01/08/2024;35
17598252101540;ACIDO ASCORBICO 500 MG / 5 ML I.M I.V X 10 AMPOLLA DISTRILAB;11.01;03/03/2025;16
354;ACIDO ASCORBICO 500MG/2ML X 2AMP ZUZU;1.4;28/02/2025;209
7591616001695;ACIDO BORICO CAPSULAS VAGINALES X10 BIOFARCO;2.7;10/10/2025;46
7591616001466;ACIDO BORICO POLVO 20 GR BIOFARCO;1.19;10/10/2026;102
736372827388;ACIDO FOLICO 10 MG / 2 ML I.M / I.V SOLUCION INYECTABLE X 1 UNIDAD GLOBAL MEDIC;1.57;01/07/2025;43
17598252101571;ACIDO FOLICO 10 MG / 2 ML SOLUCION INYECTABLE I.M / I.V X 10 AMPOLLAS DISTRILAB;20.11;04/04/2025;97
7591619501048;ACIDO FOLICO 10 MG / ML SOLUCION INYECTABLE I.M X 3 AMPOLLAS KLINOS;8.35;02/02/2025;63
8906159251510;ACIDO FOLICO 10 MG / ML SUSPENSION ORAL 30 ML ZUZU;4.9;30/04/2025;100
7591619501031;ACIDO FOLICO 10 MG SOLUCION GOTAS - 15 ML KLINOS;6.28;01/10/2026;13
7591585171498;ACIDO FOLICO 10 MG X 20 COMPRIMIDOS GENVEN;1.11;01/01/2026;3182
7591619501024;ACIDO FOLICO 10 MG X 20 COMPRIMIDOS KLINOS;1.52;01/06/2026;152
7591519004892;ACIDO FOLICO 10 MG X 20 TABLETAS CALOX;1.34;01/12/2025;71
7592349926194;ACIDO FOLICO 10 MG X 20 TABLETAS GENERICO DE CALIDAD;1.3;08/08/2026;34
7594001101338;ACIDO FOLICO 10 MG X 20 TABLETAS PLUSANDEX;1.09;05/05/2026;118
7591020008174;ACIDO FOLICO 10 MG X 30 COMPRIMIDOS GENCER;2.05;11/11/2028;32
7591619000220;ACIDO FOLICO 10 MG X 30 COMPRIMIDOS KLINOS;2.65;01/08/2028;71
7598833000012;ACIDO FOLICO 10 MG X 30 TABLETAS (LAB. VERMA);1.8;01/08/2024;219
7591519001112;ACIDO FOLICO 10 MG X 30 TABLETAS CALOX;1.52;01/06/2026;572
7591585271495;ACIDO FOLICO 10 MG X 30 TABLETAS GENVEN;1.5;01/11/2025;2
7592601301486;ACIDO FOLICO 10 MG X 30 TABLETAS MEYER;6.15;02/02/2026;71
7594001101345;ACIDO FOLICO 10 MG X 30 TABLETAS PLUSANDEX;1.5;01/01/2027;2681
7708867432653;ACIDO FOLICO 10MG X 30 TABLETAS FELIRNI;1.16;08/08/2026;78
7592601303190;ACIDO FOLICO 5 MG X 10 TABLETAS MEYER;1.43;02/02/2026;90
8906078135618;ACIDO FOLICO 5 MG X 10 TABLETAS ZUZU;0.4;01/12/2024;552
7591585271488;ACIDO FOLICO 5 MG X 30 COMPRIMIDOS GENVEN;1.51;30/11/2025;1121
7592601301479;ACIDO FOLICO 5 MG X 30 TABLETAS MEYER;6.15;02/02/2026;220
7594001101314;ACIDO FOLICO 5 MG X 30 TABLETAS PLUSANDEX;1.37;06/06/2027;2274
7468191034779;ACIDO FUSIDICO 2% CREMA TOPICA 20 GR S.R.L;5.46;01/01/2026;24
7595152002635;ACIDO IBANDRONICO 150 MG X 1 TABLETA REMENY;2.95;09/09/2026;93
8904324101325;ACIDO MEFENAMICO 500 MG X 10 COMPRIMIDOS ZUZU;0.42;30/11/2025;4390
18906047595709;ACIDO SALICILICO UNGUENTO 6% X 20 GR UNILINK;3.8;01/02/2025;66
8906036368904;ACIDO TRANEXAMICO 100 MG / ML X 10 AMPOLLAS ZUZU;9.79;31/05/2026;7
8906159251855;ACIDO TRANEXAMICO 500 MG X 10 TABLETAS ZUZU;7.2;30/04/2026;200
8906130230787;ACIDO VALPROICO 500 MG X 10 TABLETAS BRIX MEDIC;3.11;01/03/2026;400
7598008001998;ACIDO VALPROICO 500 MG X 10 TABLETAS LAND;1.3;30/09/2026;235
7707236121761;ACIDO ZOLEDRONICO 4 MG / 5 ML SOLUCION INYECTABLE I.V X1 AMPOLLA VITALIS;29.4;01/07/2025;15
7591519051865;ACLER 150 MG X 1 TABLETA;4.75;01/07/2025;196
787790467557;ACONDICIONADOR ETERNAL HAIR PRO CON CELULAS MADRE 473 ML ETERNAL;3.86;01/03/2025;16
6616000046166;ACONDICIONADOR NUTRICAP SECO-DAADO X 100 ML;11.41;31/07/2025;8
7795368002249;ACRYLARM 0.2% GEL OFTALMICO 10 GR;23.13;08/08/2026;100
7594001101895;ACTICAR 1G/10 ML SOLUCION ORAL 120 ML;4.61;11/11/2025;366
719869544852;ACTIMOVE EPIFAST FOR KIDS TALLA UNICA PED X 1 UND REF 19-601304;14.98;01/01/2028;8
4042809015881;ACTIMOVE INMOV DE CLAVICULA TALLA S X 1 UND REF 72819-19 BSN;30.14;01/02/2028;5
4042809222449;ACTIMOVE TALOWRAP TOBILLERA ELASTICA TALLA L REF 73414-02 BSN MEDICAL;10.89;01/10/2025;2
4042809222425;ACTIMOVE TALOWRAP TOBILLERA ELASTICA TALLA M REF 73314-01 BSN MEDICAL;10.89;01/10/2025;3
4042809403190;ACTIMOVE UMERUS AIR INMOV DE HOMBRO Y BRAZO TALLA L REF 74556-11 BSN MEDICAL;42.22;01/01/2028;6
4042809403183;ACTIMOVE UMERUS AIR INMOV DE HOMBRO Y BRAZO TALLA M REF 74556-11 BSN MEDICAL;42.22;01/01/2030;6
4042809438574;ACTIMOVE UMERUS AIR INMOV DE HOMBRO Y BRAZO TALLA XL REF 74556-11 BSN MEDICAL;42.22;01/01/2028;6
4042809016604;ACTIMOVE UMERUS COMFORT INMOV DE HOMBRO TALLA L REF 72819-41 BSN MEDICAL;20.68;01/01/2028;6
4042809016543;ACTIMOVE UMERUS COMFORT INMOV DE HOMBRO TALLA M REF 72819-40 BSN MEDICAL;20.68;01/01/2028;5
4042809016635;ACTIMOVE UMERUS COMFORT INMOV DE HOMBRO TALLA XL REF 72819-42 BSN MEDICAL;20.68;01/01/2028;8
8904306501082;ACTIPLEN 200 MG X 10 TABLETAS;1.33;01/05/2024;29
7591353515608;ACTIVA SEC PERDIDAS OCASIONALES X 40 UNIDADES;1.55;01/11/2024;51
7591353680542;ACTIVA SEC TOALLAS SANITARIAS PERDIDAS ABUNDANTES X 10 UNIDADES;1.57;01/09/2024;644
7597189000264;ACTIVITION EXTREME X 30 CAPSULAS BLANDAS;9.65;31/01/2025;20
7591821290372;ACTUMIR 25 MG X 30 TABLETAS;28.78;01/11/2025;149
7592904000604;ACUAGEL 1 LITRO SULCAGEL;6.81;01/01/2027;18
7592904000079;ACUAGEL 250 CC SULCAGEL;2.6;01/01/2027;120
7592904000086;ACUAGEL GALON SULCAGEL;19.5;01/11/2026;8
7591309003692;ADEL UNGUENTO 50 GR;3.74;01/11/2026;159
7592710000843;ADELGASEN 400 MG X 60 CAPSULAS HERBAPLANT;8.96;01/03/2026;15
7703153028053;ADELLA 2 MG - 0.03 MG X 21 TABLETAS;14.96;01/06/2025;28
7591844000590;ADEMINA CREMA DERMOPROTECTORA 60 GR;3.55;30/09/2026;64
7591844000583;ADEMINA KIDS CREMA ANTIPAALITIS 60 GR;4.32;01/01/2027;86
7591844000743;ADEMINA KIDS LOCION HIDRATANTE BLANCA 170 GR;2.77;01/01/2027;45
7591844000750;ADEMINA KIDS LOCION HIDRATANTE ROSADA 170 GR;2.77;01/01/2027;21
7591844000439;ADEMINA PLUS CREMA CORPORAL 30 GR;3.78;09/09/2026;28
7591844000446;ADEMINA PLUS CREMA CORPORAL 60 GR;4.14;09/09/2026;26
7591844000606;ADEMINA SOLUCION JABONOSA ANTIBACTERIAL 190 ML;1.85;01/01/2027;24
796029455241;ADHESIVO DE PAPEL COLOR BLANCO 2.54 CM X 4.57 M X 1 UNIDAD BRIUT CARE;0.95;01/08/2028;402
796029455210;ADHESIVO DE PAPEL COLOR PIEL 2.54 CM X 4.57 M X1 UNIDAD BRIUT CARE;0.97;01/08/2028;572
796029455289;ADHESIVO DE PLASTICO TRANSPARENTE 2.54 CM X 4.57 M X1 UNIDAD BRIUT CARE;1.05;01/08/2028;335
723592772703;ADHESIVO DE TELA BLANCO 5.08 CM X 9.14 M X 1 UNIDAD  BRIUT CARE;4.48;01/08/2028;76
7597467000658;ADHESIVO DURAPORE 1 X 5 YDS X 12 UND PROMEINT;13.29;01/06/2028;23
7597467000641;ADHESIVO DURAPORE 2 X 5 YDS X 6 UND PROMEINT;12.82;01/08/2028;25
026704549546;ADHESIVO DURAPORE BLANCO 1 X 10 YDS ANTIALERGICO X 1 ROLLO 3 M;1.84;10/08/2026;250
01307073870074311727;ADHESIVO DURAPORE BLANCO 2 X 10 YDS ANTIALERGICO X 1 ROLLO 3M;4.05;31/07/2026;50
01307073870074481725;ADHESIVO DURAPORE BLANCO 3  X 10 YDS ANTIALERGICO X 1 ROLLO 3M;5.51;12/07/2026;37
8057681903290;ADHESIVO EUROPOR 1.25 CM X 5 MT X 1 UND REF 807001 EUROFARM;1.89;01/01/2028;69
8057681903306;ADHESIVO EUROPOR 2.5 CM X 5 MT X 1 UND REF 807002 EUROFARM;2.1;01/01/2028;8
8057681903313;ADHESIVO EUROPOR 5 CM X 5 MT X 1 UND REF 807005 EUROFARM;4.71;01/01/2028;21
8057681903399;ADHESIVO EUROSILK SEDA 1.25 CM X 5 MT X 1 UND REF 809001 EUROFARM;1.98;01/01/2028;12
8057681903405;ADHESIVO EUROSILK SEDA 2.5 CM X 5 MT X 1 UND REF 809002 EUROFARM;2.94;01/01/2028;1
8057681903412;ADHESIVO EUROSILK SEDA 5 CM X 5 MT X 1 UND REF 809005 EUROFARM;6.94;01/01/2028;19
8057681909186;ADHESIVO EUROTRASP 1.25 CM X 5 MT TRANSPORE X 1 UND REF 812101  EUROFARM;3.14;01/01/2026;42
8057681909193;ADHESIVO EUROTRASP 2.5 CM X 5 MT TRANSPORE  X 1 UND REF 812102 EUROFARM;3.54;01/06/2027;30
8057681909209;ADHESIVO EUROTRASP 5 CM X 5 MT TRANSPORE  X 1 UND REF 812105 EUROFARM;6.15;01/01/2026;17
7891800398830;ADHESIVO IMPERMEABLE BLANCO 5CM X 4.5M RELA;12.5;01/04/2026;78
7702098400900;ADHESIVO MICROPORE 1 X 10 YDS ANTIALERGICO PIEL X 1 UNIDAD 3M;1.75;24/10/2028;254
7597467000665;ADHESIVO MICROPORE 1 X 5 YDS X 12 UND PROMEINT;7.94;01/06/2028;15
7702098031340;ADHESIVO MICROPORE 1/2 X 10 YDS  ANTIALERGICO PIEL  X 1 UNIDAD 3M;0.9;07/09/2028;590
7702098031333;ADHESIVO MICROPORE 2 X 10 YDS ANTIALERGICO PIEL  X 1 UNIDAD 3M;3.45;01/08/2028;128
7597467000672;ADHESIVO MICROPORE 2 X 5 YDS X 6 UND PROMEINT;7.9;01/06/2028;4
7702098031296;ADHESIVO MICROPORE BLANCO  1 X 10 YDS ANTIALERGICO X 1 ROLLO 3M;1.06;13/09/2028;401
524015;ADHESIVO MICROPORE BLANCO 2 X 10 YDS ANTIALERGICO X 1 ROLLO 3M;2.12;19/08/2028;429
524016;ADHESIVO MICROPORE BLANCO 3 X 10 YDS ANTIALERGICO X 1 ROLLO 3M;2.96;26/07/2028;184
7597467001969;ADHESIVO MICROPORE COLOR PIEL 1 X 5 YDS X 12 UND PROMEINT;8.77;01/06/2028;23
7597467001976;ADHESIVO MICROPORE COLOR PIEL 1/2 X 5 YDS X 24 UND PROMEINT;8.77;01/06/2028;28
7597467001983;ADHESIVO MICROPORE COLOR PIEL 2 X 5 YDS X 6 UND PROMEINT;8.77;01/06/2028;20
7597297000385;ADHESIVO NON-WOVEN (COLOR PIEL) 1.25 CM X 9.1M X 1 UND ZUVISS;1.48;03/03/2028;65
7597297000392;ADHESIVO NON-WOVEN (COLOR PIEL) 2.5 CMX9.1M X 1 UND ZUVISS;2.0;26/02/2026;107
6224000132828;ADHESIVO PAPEL PHARMAMED  5 CM X 5 M X UND REF MED505000 PHARMAPLAST;3.6;01/03/2028;345
6223003734589;ADHESIVO PAPEL PHARMAMED 1.25 CM X 4.55 M X 1 UNIDAD PHARMAPLAST;1.17;01/03/2028;208
6223003733605;ADHESIVO PLASTICO AIROPLAST 1,25 CM X 5 MM USO HOSPITALARIO CAJA X 24 UNIDADES;10.01;01/02/2025;48
7594001564102;ADHESIVO PLASTICO AIROPLAST 1.25CM X 5M X 1 UNIDAD PHARMAPLAST;1.09;01/02/2025;87
6223003733612;ADHESIVO PLASTICO AIROPLAST 2,5 CM X 5 MM USO HOSPITALARIO CAJA X 12 UNIDADES;10.01;01/02/2025;20
6224000549909;ADHESIVO PLASTICO AIROPLAST 2.5 CM X 5 M X 1 UNIDAD PHARMAPLAST;2.7;01/02/2025;224
7597478000357;ADHESIVO QUIRURGICO BLANCO 1.25 CM X 5 YDAS X 1 UNIDAD GDG;0.42;11/11/2027;1482
7597478000364;ADHESIVO QUIRURGICO BLANCO 2.5 CM X 5 YDAS X 1 UNIDAD GDG;0.72;11/11/2027;143
7597478000371;ADHESIVO QUIRURGICO BLANCO 5 CM X 5 YDAS X 1 UNIDAD GDG;1.38;11/11/2027;106
7597478000395;ADHESIVO QUIRURGICO PIEL 1.25 CM X 5 YDS GDG;0.38;11/11/2027;572
7597478000401;ADHESIVO QUIRURGICO PIEL 2.5 CM X 5 YDS GDG;0.72;11/11/2027;514
7597478000418;ADHESIVO QUIRURGICO PIEL 5 CM X 5 YDAS X 1 UNIDAD  GDG;1.28;11/11/2027;160
7597297000361;ADHESIVO TELA  2.5 CM X 9.1 M X 1 UND ZUVISS;2.34;26/02/2026;58
7597297000354;ADHESIVO TELA 1.25 CM X 9.1 M X 1 UND ZUVISS;1.67;26/02/2026;246
7597297000378;ADHESIVO TELA 5 CM X 9.1 M X 1 UND ZUVISS;3.83;26/02/2026;172
6223003733520;ADHESIVO TELA SILKPLAST  5 CM X 5 M X 1 UNIDAD  PHARMAPLAST;5.55;01/04/2027;103
6224000132415;ADHESIVO TELA SILKPLAST 1.25 X 5 M X 1 UNIDAD PHARMAPLAST;1.44;01/03/2028;443
6223003733513;ADHESIVO TELA SILKPLAST 2.5 CM X 5 M X 1 UNIDAD PHARMAPLAST;2.5;01/10/2028;190
7597297000323;ADHESIVO TRANSPARENTE 1.25 CM X 9.1 M X 1 UND ZUVISS;1.26;26/02/2026;114
7597297000330;ADHESIVO TRANSPARENTE 2.5 CM X 9.1 M X 1 UND ZUVISS;1.7;26/02/2026;147
7597297000347;ADHESIVO TRANSPARENTE 5 CM X 9.1 M X 1 UND ZUVISS;2.61;26/02/2026;99
524092;ADHESIVO TRANSPORE BLANCO 2 X 10 YDAS PLASTICO X 1 ROLLO 3 M;3.13;09/02/2028;114
7591096001499;ADRENALINA 1 MG / ML SOLUCION INYECTABLE I.V X1 AMPOLLA BIOSANO;0.34;06/06/2025;18
6920210513029;AEROCHAMBER ADULTO FLOW VU BIO-MERCY;14.17;01/05/2028;18
7591818210321;AEROFLAT 125 MG X 30 TABLETAS BLANDAS;6.29;30/06/2026;92
