id;name;price_usd;stock;barcode;units;due_date
20600000095;ACICLOVIR CREMA 10G  5% 1 TUBO DISTRILAB;138.61;73;7598252101345;0
62230000003;ACICLOVIR CREMA 5% / 5G 1TUBO KMPLUS;49.04;114;6942189211324;0
11510019535;ACICLOVIR CREMA 5% 5G  PORTUGAL;111.02;292;7750215001905;0
29630000940;ACICLOVIR CREMA X 20G(R*)POLINAC;229.22;120;7592348201117;0
62260000084;ACIDO ACETILSALICILICO 81MG 10TAB KMPLUS;10.96;170;6942189530289;0
21300000034;ACIDO ALFA LIPOIC 600MG  60CAPS NOW;960;22;733739030467;0
20600000091;ACIDO ASCORBICO 500MG/5ML  10 AMP DISTRI;401.86;31;17598252101540;0
19800000063;ACIDO ASCORBICO VITA.C 100 MG/ 5ML 120 M;69.66;83;8906045360517;0
21800001313;ACIDO BORICO 100G  6 UNID.F.S.I;482.99;49;75923680002176;0
15100000052;ACIDO BORICO 20G SOB LYA;51.83;36;7599028000572;0
25410000106;ACIDO FOLICO 10MG  20 COMP.LETI;37.84;361;7591585171498;0
17310005010;ACIDO FOLICO 10MG 20TAB CALOX;45.78;208;7591519004892;0
22310000800;ACIDO FOLICO 10MG 20TAB KLINOS;61.54;61;7591619501024;0
29810000105;ACIDO FOLICO 10MG 20TAB PLUSANDEX;35.44;1184;7594001101338;0
22310000810;ACIDO FOLICO 10MG 30COMP KLINOS;91.08;17;7591619000220;0
29810001005;ACIDO FOLICO 10MG 30TAB PLUSANDEX;48.74;3815;7594001101345;0
33610005020;ACIDO FOLICO 10MG X 30 COMP. GENCER;81.27;292;7591020008174;0
31500000012;ACIDO FOLICO 10MG/2ML. IM/IV 1 AMP  GLOB;53.4;5;736372827388;0
22310005940;ACIDO FOLICO 10MG/ML 1ML  3AMP MEGALABS;286.77;15;7591619501048;0
22320001000;ACIDO FOLICO 10MG/ML GOTAS 15ML KLINOS;215.38;39;7591619501031;0
27410005008;ACIDO FOLICO 5MG 10TAB DALIOL;6.34;4;7592601303190;0
22310000900;ACIDO FOLICO 5MG 20TAB KLINOS;39.38;29;7591619501017;0
26000000064;ACIDO FOLICO 5MG 30 TAB JMW;39.47;48;7598981002449;0
29810001006;ACIDO FOLICO 5MG 30TAB PLUS ANDEX;44.31;771;7594001101314;0
25410000105;ACIDO FOLICO 5MG X 30 COMP.GENVEN;48.88;2297;7591585271488;0
20600000019;ACIDO FOLICO BP 10MG/2ML 10 AMP DISTRILA;734.42;13;17598252101571;0
26000000002;ACIDO FOLICO IM/IV 10MG/2ML 10 AMP JMW;240.61;30;7598981001138;0
30900000004;ACIDO MEFENÁMICO 500MG 10TAB FARMAMED;37.15;73;8906005118370;0
14300000027;ACIDO VALPROICO 250MG/5ML JBE 180 ML CLE;246.13;254;7598677000452;0
26000000004;ACIFAR CEREZA 40 TAB ALUM MAGNE SIMETICO;274.57;48;7467922681688;0
26000000005;ACIFAR SUSP FRESA 150 ML ALUM MAGNE SIME;300.4;48;7467922680025;0
26000000006;ACIFAR SUSP MENTA 150 ML ALUM MAGNE SIME;300.4;48;7467922680018;0
17410000915;ACLER(ACIDO IBANDRONICO)150MGX 1TB.MCK;176.21;125;7591519051865;0
22330002500;ACRYLARM GEL OFTALMICO 0.2% 10 G.;790.15;34;7795368002249;0
36210013500;ACTIVITION EXTREME  30 CAP. BLANDAS PHAR;264.05;163;7597189000264;0
22110001609;ACTUMIR 10MG 30TAB REC EMPAGLIFLOZINA FA;1072;74;7591821290143;0
22110001610;ACTUMIR 25 MG 30 TAB REC EMPAGLIFLOZINA;1072.5;95;7591821290372;0
26000000007;ACUAFIL 0.1%/0.05% SOL OFT 10ML DEXTRAN+;194.46;48;7841134017822;0
34210002580;ADELLA 2MG/0.035MG X 21 CLORMADINONA+ETI;462.67;5;7703153028053;0
11900257214;ADHESIVO AIROPLAST 2,5CM 500CM /1UNID PL;117.16;110;6224000549909;0
15000000005;ADHESIVO DE TELA BLANCO 5.08CM 9.14M 6UN;891.63;25;723592772703;0
15000000002;ADHESIVO PAPEL PIEL 2,54CM 4,57M 12UND B;390.09;2;796029455210;0
11900257230;ADHESIVO PHARMAMED 5CMx5M 1UNID PAPEL;151.38;29;6224000132828;0
15000000001;ADHESIVO PLASTICO TRANSP 2,54CM 4,57METR;417.95;19;796029455289;0
11900257232;ADHESIVO SILKPLAST 5CM x 5M / 1 UNID;241.98;34;6223003733520;0
18400000024;AEROCHAMBER ADULTO BIOMERCY AEROCAMARA;675.34;4;6920210513029;0
33220002705;AEROFLAT 80MG/ML SUSP GOT 20ML COFASA;238.77;224;7591818210406;0
33210027105;AEROFLAT X 30 CAPS BLAND.COFASA;215.58;223;7591818210321;0
35000003120;AFEITADORA COMFORT TOUCH 2 HOJAS.VARG;48.76;55;7898291211037;0
35000003115;AFEITADORA SPEED 3.DESECHABLE 3 HOJAS.;95.49;10;7898291210665;0
25510003105;AFLAMAX 50MG 20 TAB REC.OFT;68.5;23338;7591196004451;0
25510003110;AFLAMAX 50MG X 10 TAB REC.OFTALMI;34.41;29053;7591196007186;0
22310003100;AFOKLIN 5MG 20COMP KLINOS;39.38;79;7591619163017;0
22320003200;AFOKLIN GOTAS 15 ML ACIDO FOLICO;205.54;21;7591619163031;0
38010057900;AFTEROL 0,75MG TAB REC 2 LAPREVEN;106.95;1;7594001564157;0
21800001315;AGUA DESTILADA 960ML .F.S.I;168.63;2;7592368003135;0
21200000015;AGUA MICELAR PIEL NORMAL SKINSEPT 200ML;191.43;6;7596548003359;0
16000037135;AGUA OXIGENADA 10 V/V 1000CC X 1 GUARDIA;77.23;1;7591956110248;0
16000037100;AGUA OXIGENADA 10 V/V 120ML X 1.EL GUARD;18.27;182;7591956110217;0
16000037110;AGUA OXIGENADA 10 V/V 240ML X 1.EL GUARD;26.66;225;7591956110224;0
16000037190;AGUA OXIGENADA 10 V/V 3% 3,785 LTS.EL GU;244.78;9;7591956110255;0
95200037201;AGUA OXIGENADA 3%-10VOL 240ML ALVA;26.78;8;7591487000070;0
25000011121;AIRALAM  20/120MG  24COMP ARTEMETER+LUME;588.78;30;5351937;0
22830000329;AIREX 0,05% 15ML SOL NASAL LA SANTE;90.63;83;7703763169405;0
33220003650;AIRFEN  (ADULTO)  GOTAS X 15 ML.;126.48;43;7591818111017;0
33220003655;AIRFEN  (INFANTIL)  GOTAS X 15 ML;126.48;37;7591818111024;0
25510037205;AIRON 10MG X 10 TAB REC.OFTALMI;84.77;3819;7591196002563;0
25510037204;AIRON 10MG X 30 TAB REC.OFTALMI;214.74;1918;7591196002808;0
25510037220;AIRON 4 MG X 10 TABLETAS;48.29;387;7591196002952;0
25510037221;AIRON 4 MG X 30 TAB. MASTICABLE;127.89;424;7591196002945;0
25510168601;AIRON 5MG 30TAB MASTICABLE OFTALMI;170.33;188;7591196002792;0
25510168600;AIRON 5MG X 10 TABLETAS;71.59;1061;7591196002549;0
10810002900;AJO 400MG 90CAPS ARCO IRIS;149.55;17;7592946168300;0
27330004215;ALANTAMIDA 0,4% CREMA X 20GR.MEYER;153.12;174;7592601100645;0
22810000700;ALBENDAZOL 200MG 2TAB LA SANTE;47.58;13;7592454003261;0
17210004255;ALBENDAZOL 200MG 2TAB MAST TUTI FRU CALO;37.58;91;7591519007022;0
29810004405;ALBENDAZOL 200MG X 2 TAB.PLUS ANDEX;27.08;1343;7594001100263;0
50610604310;ALBENDAZOL 200MG X 50TB(25B X 2TB)LAPROF;315.78;11;7703038050056;0
29810004410;ALBENDAZOL 200MG X 6 TAB.PLUS ANDEX;62.77;190;7594001100256;0
62200000052;ALBENDAZOL 400MG 10 TAB KMPLUS;54.77;917;730170649135;0
22860004380;ALBENDAZOL 400MG/20ML SUSP LA SANTE;97.01;51;7592454120364;0
26000000008;ALBENDAZOL SUSP 400MG/10ML 10ML JMW;53.4;48;7598981000414;0
11520090790;ALBENDAZOL SUSP. 100MG/5ML 20ML PORTUGAL;88.74;71;7750215796634;0
19117004125;ALBICAR 200 MG. X 2 TAB.;33.54;213;7591062010036;0
19117004130;ALBICAR 200 MG. X 6 TAB.;83.95;35;7591062010173;0
19167004120;ALBICAR 400 MG. SUSP X 10 ML.;86.08;4;7591062010029;0
34210004271;ALBISEC ONE  X 6 G-TAP;159.38;111;7703153028695;0
10810006010;ALCACHOFA 300MG X 90 CAPS ARCO IRIS;192.55;1;7592946005711;0
15100000053;ALCANFOR 10G SOB LYA;88.87;21;7599028000589;0
35000002020;ALCOHOL 70% V/V 500ML SANOL VARGAS;75.17;8;7591138077239;0
35000002010;ALCOHOL 70%V/V 120ML SANOL VARGAS;26.7;251;7591138077291;0
21600002535;ALCOHOL ABSOLUTO 120ML FARMAGENIK;59.77;2;11344402221;0
23400000009;ALCOHOL ABSOLUTO 240ML INNOVA;121.84;1;7591616000285;0
21600002530;ALCOHOL ABSOLUTO 250ML FARMAGENIK;86.06;184;25525779;0
21800002013;ALCOHOL ABSOLUTO 250ML FSI;150.06;20;7592368002534;0
15100000017;ALCOHOL ABSOLUTO 96% 30ML LYA;58.65;3;7599028000039;0
16000032130;ALCOHOL AL 70%  3,785 LTS .EL GUARDIAN;492.15;6;7592044000120;0
16000032125;ALCOHOL AL 70% 1000CC.EL GUARDIAN;138.52;2;7592044000113;0
16000032120;ALCOHOL AL 70% 500ML X 1 EL GUARDIAN;72.84;188;7592044000106;0
16000032100;ALCOHOL ANT 70% 120ML X 1.EL GUARDIAN;23.59;637;7592044000083;0
16000032110;ALCOHOL ANT 70% 240ML X 1.EL GUARDIAN;41.66;265;7592044000090;0
95200002653;ALCOHOL ISOPROPILICO 70% 1000ML ALVA;148.03;1;7591487000049;0
21800002505;ALCOHOL YODADO  120CC F.S.I;66.76;9;7592368000387;0
21800002520;ALCOHOL YODADO 30 CC X 6 UNID.FSI;243.22;22;2520;0
15100000022;ALCOHOL YODADO 30ML LYA;85.39;3;7599028000251;0
23400000015;ALCOHOL YODADO 60ML NNOVA;87.87;29;7591616000346;0
343J0005171;ALDER CREMA ANTI-ESTRIAS 80GR;201.33;1;7591808526258;0
34330005165;ALDER CREMA HIDRAT EXTRA SECA 207ML;222.96;18;7591808526166;0
34330005160;ALDER CREMA HIDRATANTE PIEL SECA 207ML;222.96;8;7591808526159;0
25520005420;ALERGOT 0,50 SOL OFT X 5 ML.OFTALMI;342.26;61;7591196002693;0
25520005205;ALFADYN 0.2% SOL OFT 5ML OFTALMI;326.23;691;7591196003430;0
14510110308;ALGIOL 2.5MG 30 COMP DOLLDER;174.77;169;7592803003959;0
14510110307;ALGIOL 5MG X 30 COMP DOLLDER;187.08;239;7592803003973;0
14510110309;ALGIOL HCT 5/6,25MG  30 COMP DOLLDER;297.85;13;7592803004147;0
95200034183;ALGODON 100G ALVE;182.04;5;7591442000077;0
95200034184;ALGODON 25G ALVE;47.14;34;7591442000053;0
95200034185;ALGODON 50 MOTAS ALVE;53.41;1;7591442000107;0
30810006100;ALGOREN 10 MG. X 20 TABLETAS;97.47;241;7592806133011;0
30810006200;ALGOREN 40 MG. X 20 TABLETAS;134.41;77;7592806133028;0
28810006350;ALIPAL FORTE DIA Y NOCHE 2 DIAS 6 CAPS;86.99;110;7591243801620;0
34210006366;ALIVAX FORTE 25BLISTER X 5 CAPS BLANDAS;878.9;5;7592432000084;0
34210006365;ALIVAX FORTE 650MG X 10CAPS BLAND.;96;59;7592432010335;0
25410066350;ALIVET 4 DIAS/8 COM DIA+4 COM NOCHE.;109.82;737;7591585116000;0
23560006310;ALIVET JBE 125MG-0,5ML/5ML 120ML LETI;160.72;43;7591585216755;0
25410006340;ALIVETFA X 20 COMP REC.LETI;372.29;104;7591585216601;0
25470006310;ALIVETNOC FORTE 10G X 6 SOBRES+;201.21;196;7591585116673;0
15100000032;ALIVIAMED 50G CREMA LYA;108.38;6;7599028000381;0
13340241751;ALKA SELTZER X 12 TABL EFERV;111.66;138;7501008443033;0
11260007390;ALLEGRA 30MG/5ML.SUP X 150ML;504.73;11;7795312100090;0
31600000004;ALOPURINOL 100 MG 10 TAB ZAKI;23.6;22;7597533000148;0
10310000001;ALOPURINOL 100MG 30TAB ANGELUS;91.14;73;7598176000137;0
11210000025;ALOPURINOL 300MG 20TAB NEOLPHARMA;151.34;29;7501384546809;0
30900000005;ALOPURINOL 300MG 30TAB FARMAMED;55.73;64;8906005117656;0
33710007150;ALPRAM 0,5MG X 30 TAB ORALES;126.58;267;7591020005296;0
33710007170;ALPRAM 2.0 MG X 30 TAB ORALES;243.48;280;7591020005319;0
17210007107;ALPRAZOLAM 0.5MG 30TAB CALOX;101.06;817;7591519000467;0
45510019542;ALPRAZOLAM 1MG 30 TAB DAC;29.72;1;7598578000391;0
17210007109;ALPRAZOLAM 1MG 30TAB CALOX;145.83;990;7591519001495;0
19110007200;ALRES 500MG/30MG/2MG 10TAB;67.68;1;7591062012948;0
19170007200;ALRES FORTE 6 SOBRES;157.92;22;7591062000105;0
27310006300;ALSART 160MG 10CAPS MEYER;143.81;205;7592601201045;0
27310006310;ALSART 160MG 30CAPS MEYER;366.59;206;7592601201052;0
30810007350;ALURON 100 MG. X 30 TAB.;155.07;129;7592806133042;0
30810007355;ALURON 300MG X 20 COMP.RONAVA;193.84;96;7592806133097;0
27800198563;AMANIRIS 81MG 30COMP FC PHARMA;74.17;35;7593090002649;0
27810007705;AMARENFEM(ACIDO IBANDRONICO)150MG X 1.SM;97.38;24;7593090000089;0
18400000001;AMBIODIPINA 10 MG 30 TAB BIOMERCY AMLODI;52.12;15;8904210707075;0
19800000002;AMBROXOL 15MG  10TAB  ZUZU;28.73;19;8906078136097;0
19800000003;AMBROXOL 30MG 10TAB  ZUZU;40.92;10;8906078136103;0
22860007995;AMBROXOL AD. 30 MG. X 120 ML. LA SANTE;152.57;67;7592454120302;0
24260008050;AMBROXOL JBE 15MG.PED.VIVAX;107.31;21;7703153020064;0
24260008055;AMBROXOL JBE 30MG.AD.VIVAX;142.56;34;7703153020071;0
24860007960;AMBROXOL PED 15MG/5ML120 SOL PED KIMICEG;83.01;157;7592616005010;0
22860007990;AMBROXOL PED. 15 MG. X 120 ML. GALENO;121.62;42;7592454120203;0
16810077680;AMIKACINA  500 MG/2ML  1 AMP PRIKACIN DR;32.94;10;8904306503499;0
30850008150;AMIKACINA 500MG/2ML IM IV AMPOLLA RONAVA;103.39;437;7592806114065;0
25450008150;AMIKACINA 500MG/2ML SOL INY X 1.LETI;138.04;141;7591585171740;0
12650002005;AMIKACINA BEHKACIN 500MG/2ML 1 AMP.;95.78;72;7592637002517X1;0
62265000004;AMIKACINA KM500 2ML.10AMP;376.29;49;6942189211454;0
74050004311;AMIKACINA SOL INY 500MG/2ML  I.V I.M (AM;40.05;213;8906112611290;0
21300000012;AMINO COMPLETE 120CAPS NOW;643.2;15;733739107893;0
19250008472;AMINOFILINA 250MG/10ML IV AMP BIOSANO;31.75;55;708090;0
67150000010;AMINOFILINA BP 25MG INY 10ML X 5 AMP ASI;401.99;258;8906120312769;0
33610090600;AMIODARONA 200 MG 10 COMP GENCER;176.32;145;7591020003131;0
62200000059;AMIODARONA 200MG 10 TAB KMPLUS;76.21;115;730170649142;0
19250090615;AMIODARONA CLORH 150MG 3ML AMP.BIOSANO;32.82;136;AMIODARONABIO;0
31200000024;AMIODARONA CLORHIDRATO  200MG  10TAB  ME;101.59;9;736372722478;0
77010010591;AMIPINA 5MG 30TAB QUIMFAR;35.61;1430;7598484001154;0
19700000002;AMLODIPINA 10 MG 30 TAB ARTE MEDICO;37.15;55;8904179732842;0
25060010118;AMLODIPINA 10 MG 60 COMP BLUEPHARMA DORO;214.15;23;5008081;0
22810090700;AMLODIPINA 10 MG X 10 TAB LA SANTE;46.68;34;7592454886994;0
30200000002;AMLODIPINA 10MG  30 TAB  REC BIUMAK;49.63;18;8903726266670;0
18000000003;AMLODIPINA 10MG  30TAB BLUE MEDICAL;30.72;9;7598127001466;0
17210090430;AMLODIPINA 10MG 10 TAB CALOX;34.26;160;7591519001358;0
73010050925;AMLODIPINA 10MG 20TAB SPEFAR;92.59;125;7590027000686;0
22810090760;AMLODIPINA 10MG 30TAB LA SANTE;95.93;342;7592454889568;0
25410090567;AMLODIPINA 10MG x 10COMP. LETI;26.44;880;7591585178176;0
24810090260;AMLODIPINA 10MG X 20 TAB.KIMICEG;44.38;102;7592616014029;0
25410090565;AMLODIPINA 10MG X 30 COMP.LETI;75.64;1195;7591585278173;0
26000000011;AMLODIPINA 5 MG  30 TABL JMW;66.47;48;7598981002456;0
19700000003;AMLODIPINA 5 MG 30 TAB ARTE MEDICO;32.51;622;8904179732828;0
25060010119;AMLODIPINA 5 MG 60 COMP BLUEPHARMA DOROP;163.36;20;507786;0
25410239100;AMLODIPINA 5 MG X 10 COMP;29.93;46;7591585178169;0
24810090255;AMLODIPINA 5 MG. 30 TAB.KIMICEG;94.1;807;7592616013039;0
25410090550;AMLODIPINA 5 MG. X 30 COMP. GENVEN;83.67;408;7591585278166;0
30200000001;AMLODIPINA 5MG  30 TAB REC BIUMAK;49.63;43;8903726266663;0
95610050926;AMLODIPINA 5MG 10BLISTER 10TAB ALFA;236.84;1;7468999191070;0
73010050920;AMLODIPINA 5MG 20TAB SPEFAR;89.7;235;7590027000617;0
15700000012;AMLODIPINA 5MG 30 TAB  JD PHARMA;49.63;103;7598800000168;0
22810090755;AMLODIPINA 5MG 30TAB LA SANTE;100.18;285;7592454889575;0
22810090750;AMLODIPINA 5MG X 10 TAB LA SANTE;41.49;32;7592454887014;0
17210090200;AMLODIPINA 5MG X 10 TAB.CALOX;35.09;35;7591519001334;0
10310000028;AMLODIPINA+VALSARTAN 5/160MG 30TAB ANGEL;167.47;66;7598176000359;0
30200000003;AMLODIPINA+VALSARTÁN 5/160MG  10 TAB REC;96.94;11;8901463160855;0
11510090795;AMLODIPINO 10MG 10BLISTER 10TAB PORTUGAL;144.02;12;7750215007822;0
10310000039;AMLODIPINO 5MG 30 TAB  ANGELUS;49.34;68;7598176000342;0
15610000001;AMLOTAN 5MG 30 TAB ZORIAK AMLODIPINA;44.3;21;8903489001761;0
29610010615;AMOKLAVIN BID 1000 MG x 14 TAB;303.66;142;8699525093189;0
29660010405;AMOKLAVIN BID 400MG+57MG SUSP. 70ML;212.31;94;8699525282507;0
33210009350;AMOVIN 500MG 6TAB COFASA;164.85;218;7591818210178;0
45507145907;AMOXICILINA + AC CLAVULANICO 600/42,9MG;162.54;422;7598578000667;0
15700000002;AMOXICILINA + AC CLAVULANICO 875/125MG 1;183.43;43;7598800000137;0
45507145906;AMOXICILINA + AC CLAVULÁNICO 875/125MG;185.76;77;7598578000292;0
45800000004;AMOXICILINA + ACIDO CLAV 500/125MG  10 T;185.76;16;7759765000987;0
30200000004;AMOXICILINA 125ML/5ML BIUMAK;58.05;110;8901463131206;0
31600000007;AMOXICILINA 250MG/5ML P/SUSP 60ML ZAKI;55.93;1;7597533000193;0
73060010310;AMOXICILINA 250MG/5ML SUSP 45ML SPEFAR;101.39;566;7590027000167;0
12800000003;AMOXICILINA 400 MG AC CLAVULANICO 57MG 6;177.23;60;675696260597;0
30900000062;AMOXICILINA 500 MG 10 CAP FARMAMED;51.08;216;8906082150676;0
22810010280;AMOXICILINA 500 MG X 6 CAP AMOXIGA ELTER;101.14;344;7703763070299;0
20600000033;AMOXICILINA 500MG  100 TAB DISTRILAB;465.12;34;7598252101147;0
19500000026;AMOXICILINA 500MG  100TAB  QUALITYMED;511.31;52;7703712030718;0
38010057901;AMOXICILINA 500MG 10 CAPS LAPREVEN;130.44;25;8901079005106;0
26000000012;AMOXICILINA 500MG 100 TAB JMW;430.14;12;7598981000421;0
45800000001;AMOXICILINA 500MG 100 TABLETAS  LIDER;325.07;3;6970325650942;0
20600000137;AMOXICILINA 500MG 10CAP DISTRILAB;46.51;2;7598252101154;0
45510010595;AMOXICILINA 500MG 10CAPS DAC 55;71.4;797;7598578000025;0
31600000008;AMOXICILINA 500MG 10CAPS ZAKI;35.91;1;7597533001589;0
15700000003;AMOXICILINA 500MG 10TAB REC JD PHARMA;44.12;75;7598800000106;0
23510010361;AMOXICILINA 500MG 12 CAP GENVEN;161.61;386;7591585470492;0
18000000004;AMOXICILINA 500MG 30 CAPS  BLUE MEDICAL;133.91;388;7598127001664;0
62240000006;AMOXICILINA 500MG X10CAP KMPLUS;53.82;406;6921875011134;0
73010010590;AMOXICILINA 750MG 10COMP SPEFAR;173.92;20;7590027001126;0
73010022110;AMOXICILINA AC.CLAVULANICO 250 MG -62,5/;157.32;198;7590027002710;0
23510015510;AMOXICILINA ACID CLAV 875MG-125MG 14COMP;434.14;486;7591585173195;0
33410015520;AMOXICILINA CLAVULANICO 875/125MGX14 MED;356.92;42;781159319754;0
62260000008;AMOXICILINA SUSP  250MG/5ML X100ML KMPLU;101.55;72;6942189304330;0
62260000007;AMOXICILINA SUSP 125MG/ 5ML X100ML;65.39;76;6942189304323;0
20600000064;AMOXICILINA SUSP 250 MG/5 ML  60 ML DIST;121.39;81;7598252101024;0
