000044;AGUA OXIGENADA 3% 240CC ALNA;0010;EQUIPOS MEDICOS;7593255000107;28.95;89;0;0;0;0.00;NO;     ; ;0;0;0025;ALNA;0.79;01/07/26;
000047;ALBENDAZOL 200MG X 2 TAB COASPHARMA;0003;COMERCIAL CAJA;7703712033405;19.05;93;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;0.52;01/02/26;
000052;ALCOHOL ABSOLUTO 96% 100CC ALNA;0010;EQUIPOS MEDICOS;7593255000305;27.85;242;0;0;0;0.00;NO;     ; ;0;0;0025;ALNA;0.76;01/07/27;
000053;ALCOHOL ABSOLUTO 96% 240CC ALNA;0010;EQUIPOS MEDICOS;7593255000329;58.99;295;0;0;0;0.00;NO;     ; ;0;0;0025;ALNA;1.61;01/08/27;
000057;ALCOHOL ANTISEPTICO 70% 100CC ALNA;0010;EQUIPOS MEDICOS;7593255000244;23.45;465;0;0;0;0.00;NO;     ; ;0;0;0025;ALNA;0.64;01/07/27;
000058;ALCOHOL ANTISEPTICO 70% 120CC ALNA;0010;EQUIPOS MEDICOS;7593255000299;27.11;494;0;0;0;0.00;NO;     ; ;0;0;0025;ALNA;0.74;01/07/27;
000059;ALCOHOL ANTISEPTICO 70% 240CC ALNA;0010;EQUIPOS MEDICOS;7593255000251;47.63;170;0;0;0;0.00;NO;     ; ;0;0;0025;ALNA;1.30;01/07/27;
000060;ALCOHOL ANTISEPTICO 70% 500CC ALNA;0010;EQUIPOS MEDICOS;7593255000268;82.81;148;0;0;0;0.00;NO;     ; ;0;0;0025;ALNA;2.26;01/07/27;
000061;ALCOHOL ANTISEPTICO 70% 950CC ALNA;0010;EQUIPOS MEDICOS;7593255000275;170.01;86;0;0;0;0.00;NO;     ; ;0;0;0025;ALNA;4.64;01/06/27;
000066;ALKA SELTZER CAJA  X  60 TAB BAYER;0003;COMERCIAL CAJA;7702123006787;706.79;54;0;0;0;0.00;NO;     ; ;0;0;0028;BAYER;19.29;01/07/25;
000071;AMBROXOL 15MG/5ML PED X 120 ML KIMICEG;0002;KIMICEG;7592616005010;89.58;9;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;2.45;01/03/26;
000074;AMIKACINA 100MG/2ML CAJA X 10 AMPOLLA VITALIS;0007;AMPOLLA;7707236124632;265.27;6;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;7.24;01/03/27;
000078;AMIODARONA 200 MG  X 10 TAB LAND;0003;COMERCIAL CAJA;7598008000113;96.73;65;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;2.64;01/09/26;
000079;AMITRIPTILINA 25MG CAJA X 400 TAB X 40 BLIST LAPROF;0006;BLISTER;7703038050063;732.80;20;0;0;0;0.00;NO;     ; ;0;0;0007;LAPROFF;20.00;01/10/25;
000082;AMLODIPINA 10 MG CAJA X 100 TAB X 10 BLIST LAND;0006;BLISTER;7598008000120;100.39;14;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;2.74;01/01/25;
000083;AMLODIPINA 10 MG X 20 TAB KIMICEG;0002;KIMICEG;7592616014029;52.25;46;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;1.43;01/04/27;
000084;AMLODIPINA 10 MG X 30 TAB ARTE MEDICO;0003;COMERCIAL CAJA;8904179732842;43.24;54;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;1.18;01/04/26;
000086;AMOXI+ACD CLAVULA 250/62,5MG 5ML X 60 ML SPEFAR;0004;SPEFAR;7590027002710;155.93;88;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;4.27;01/02/26;
000089;AMOXICILINA 250MG/5ML POLVO 45ML SPEFAR;0004;SPEFAR;7590027000167;100.49;129;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.75;01/02/26;
000090;AMOXICILINA 250MG/ML FCO X 60ML COASPHARMA;0003;COMERCIAL CAJA;7703712030039;77.31;44;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;2.11;01/02/26;
000094;AMOXICILINA+A CLAV 250MG+62,5 X 60ML PORTUGAL;0005;JARABE;7750215007204;260.88;15;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;7.12;01/11/25;
000095;AMOXIPRAD-CL 875/125MG X 16 TAB DPT;0003;COMERCIAL CAJA;791466996319;367.87;38;0;0;0;0.00;NO;     ; ;0;0;0035;DPT;10.04;01/09/25;
000098;AMPICILINA+SULBACTAM 1,5G X 1AMP EL MORRO;0007;AMPOLLA;652931970381;32.24;260;0;0;0;0.00;NO;     ; ;0;0;0036;EL MORRO;0.88;01/12/26;
000100;ANDANTOL JALEA X  20G VARGAS;0012;VARGAS;7592349911244;165.38;19;0;0;0;0.00;NO;     ; ;0;0;0038;LABORATORIOS VARGAS;4.51;01/02/26;
000102;ANOMEX ANTI-HEMORROIDAL X 10 SUP TIARES;0003;COMERCIAL CAJA;8906009231020;198.59;22;0;0;0;0.00;NO;     ; ;0;0;0039;TIARES;5.42;01/09/25;
000103;ANTIACIDO ANTIFLAT MENTA SUSP 150 ML COASPHARMA;0005;JARABE;7703712030091;72.91;185;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;1.99;01/04/26;
000105;ANTIFOM FORTE 160MG X 10 COMP VARGAS;0012;VARGAS;7592349001068;222.15;23;0;0;0;0.00;NO;     ; ;0;0;0038;LABORATORIOS VARGAS;6.06;01/10/25;
000106;ANTIFOM COM/REC 40MG X10 VARGAS;0012;VARGAS;7592349722925;129.66;39;0;0;0;0.00;NO;     ; ;0;0;0038;LABORATORIOS VARGAS;3.54;01/02/26;
000107;BRIXFLU- 2 CAJA X 100 TAB X 10 BLIST  BRIXMEDIC;0006;BLISTER;BRIXFLU-2MG;86.47;42;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;2.36;01/12/25;
000108;BRIXFLU- 4 CAJA X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;BRIXFLU4MG;90.87;23;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;2.48;01/08/25;
000117;ARESAN 20 MG X 30 TAB BIOTECH;0013;BIOTECH;7591243802092;216.65;88;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;5.91;01/06/26;
000118;ARESAN 40 MG X 30 TAB BIOTECH;0013;BIOTECH;7591243802115;364.35;60;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;9.94;01/06/26;
000119;ARTROVIT CAJA X 30 CAPS;0003;COMERCIAL CAJA;7596526000295;148.52;1570;0;0;0;0.00;NO;     ; ;0;0;0045;NATURLIFES;4.05;01/08/26;
000120;ARTROVIT GEL 120 GR TRIPLE ACCION;0008;CREMAS;7596526000493;157.19;1202;0;0;0;0.00;NO;     ; ;0;0;0045;NATURLIFES;4.29;01/08/26;
000131;ATORVASTATINA (DROLIPI) 20MG X 10 TAB DPT;0003;COMERCIAL CAJA;791466993400;32.24;145;0;0;0;0.00;NO;     ; ;0;0;0035;DPT;0.88;01/01/26;
000133;ATORVASTATINA 20MG CAJA 14 COMP SPEFAR;0004;SPEFAR;7590027002291;90.14;478;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.46;01/04/26;
000137;ATORVASTATINA 40MG X 20 COMP SPEFAR;0004;SPEFAR;7590027002581;107.31;646;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.93;01/07/26;
000142;AZITROMICINA 200MG/5ML SUSP 15ML COASPHARMA;0005;JARABE;7703712030152;69.62;11;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;1.90;01/02/26;
000143;AZITROMICINA 200MG/5ML X 15 ML SUSP PORTUGAL;0005;JARABE;7750215017562;139.60;24;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;3.81;01/07/26;
000144;AZITROMICINA 500 MG X 5 TAB ARTE MEDICO;0003;COMERCIAL CAJA;7770108671039;79.88;172;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;2.18;01/04/27;
000147;AZITROMICINA 500MG CAJA X 3 TAB ANGELUS;0003;COMERCIAL CAJA;7598176000052;54.23;39;0;0;0;0.00;NO;     ; ;0;0;0049;ANGELUS;1.48;01/05/26;
000148;AZITROMICINA 500mg X 5 COMP SPEFAR;0003;COMERCIAL CAJA;7590027002451;112.11;214;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;3.07;01/02/26;
000150;AZTREONAM 1 G I,M/I,V AMP X 1 UNID VITALIS;0007;AMPOLLA;7707236123369;265.27;85;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;7.24;01/02/27;
000155;BACITRACINA DERMICO 500UI/G X 15G KIMICEG;0008;CREMAS;7592616021010;112.53;85;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;3.07;01/04/27;
000157;BARROCUTINA GEL LIMPIADOR FACIAL 120ML FC PHARMA;0020;MISCELANEOS;7593090002397;267.61;8;0;0;0;0.00;NO;16.00; ;0;0;0037;FC PHARMA;7.37;01/04/26;
000158;BARROCUTINA TON FACIAL ASTRINGENTE 120ML FC PHARMA;0020;MISCELANEOS;7593090000577;234.96;14;0;0;0;0.00;NO;16.00; ;0;0;0037;FC PHARMA;6.46;01/01/25;
000167;BETADERM 0,05% CREMA 15 G BIOTECH;0013;BIOTECH;7591243804140;152.15;157;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.15;01/06/26;
000168;BETADERM PLUS CREMA 15G BIOTECH;0013;BIOTECH;7591243804164;172.33;11;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.70;01/07/26;
000173;BETAGEN SOLSPEN AMPOLLA 1 ML BIOTECH;0013;BIOTECH;7591243804409;210.07;1467;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;5.73;01/01/26;
000175;BETAMETA+CLOTRIM+NEOMIC CREMA X 15GR ARTE MEDICO;0008;CREMAS;731946648444;45.43;2554;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;1.24;01/09/25;
000176;BETAMETASONA 0,05 % CREMA 20G PORTUGAL;0008;CREMAS;7750215023396;90.13;18;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;2.46;01/09/27;
000177;BETAMETASONA 4MG/ML I,M/I,V CAJA X 10 AMP JL;0007;AMPOLLA;7598650000172;218.74;14;0;0;0;0.00;NO;     ; ;0;0;0010;JL;5.97;01/07/25;
000180;BETRICORT CREMA 30 G GEOLAB;0008;CREMAS;7899095203266;123.48;169;0;0;0;0.00;NO;     ; ;0;0;0046;GEOLAB;3.37;01/12/25;
000181;BICARBONATO DE SODIO  FRASCO X 200G ARAGUANEY;0001;RECETURA;769503302270;60.09;189;0;0;0;0.00;NO;     ; ;0;0;0005;SURTIDA;1.64;01/12/26;
000182;BIOAIR MONTELU+DESLORAT 10MG/5MG X 10TAB BIOVENEZUELA;0003;COMERCIAL CAJA;8904324100410;76.58;112;0;0;0;0.00;NO;     ; ;0;0;0017;BIOVENEZUELA;2.09;01/07/26;
000187;BIOEZ ESOMEPRAZOL 20MG X 30 TAB BIO-MERCY;0003;COMERCIAL CAJA;8904210707112;100.76;55;0;0;0;0.00;NO;     ; ;0;0;0023;BIO-MERCY;2.75;01/06/26;
000188;BIOFENAP (Diclofen Pot )75mg/3ml CAJA X 10 AMP BIOGLASS;0007;AMPOLLA;7598455000193;351.74;65;0;0;0;0.00;NO;     ; ;0;0;0054;BIOGLAS;9.60;01/09/26;
000191;BIONAPRIL ENALAPRIL 10MG X 30 TAB BIO-MERCY;0003;COMERCIAL CAJA;8904210707051;44.33;50;0;0;0;0.00;NO;     ; ;0;0;0023;BIO-MERCY;1.21;01/05/26;
000193;ONDAGLASS(ONDASETRON) 8MG/4ML I,V/I,M AMP X 10 AMP BIOGLAS;0007;AMPOLLA;7598455000278;326.10;5;0;0;0;0.00;NO;     ; ;0;0;0054;BIOGLAS;8.90;01/02/26;
000195;BIOVIT C (ACD ASCOR) I,M/I,V X 10 AMP BIOGLAS;0007;AMPOLLA;7598455000155;274.80;107;0;0;0;0.00;NO;     ; ;0;0;0054;BIOGLAS;7.50;01/08/26;
000196;BIPERIDENO 2MG X 15 TAB BLISTER MK;0006;BLISTER;S/C000195;94.16;123;0;0;0;0.00;NO;     ; ;0;0;0055;MK;2.57;01/08/25;
000204;BISOPROLOL 2,5 MG CAJA  X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130230886;140.70;33;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;3.84;01/09/26;
000206;BISOPROLOL 5MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130230893;167.81;19;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;4.58;01/07/26;
000210;BLOCAX 8 MG X 30 TAB BIOTECH;0013;BIOTECH;7591243805338;216.65;333;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;5.91;01/08/26;
000215;BRAL 500 MG X 20 TAB BIOTECH;0013;BIOTECH;7591243807202;177.26;31;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.84;01/07/26;
000216;BREMOL NAPRO/PARACE 275/300MG  X 15TAB ARTE MEDICO;0003;COMERCIAL CAJA;7501384506056;73.28;49;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;2.00;01/12/24;
000221;BROMETO DE IPRÁTOPIO 0,25MG/ML TEUTO;0015;GOTAS;7896112114413;156.45;106;0;0;0;0.00;NO;     ; ;0;0;0069;TEUTO;4.27;01/11/25;
000222;BROMURO DE ROCURONIO 10MG/5ML I,V X 1AMP VITALIS;0007;AMPOLLA;7709990706628;274.43;21;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;7.49;01/06/27;
000227;BUPIGLAS HIPERBARA 15+240MG 3ML CAJA  X 10 AMP BIOGLASS;0007;AMPOLLA;7598455000346;976.82;1;0;0;0;0.00;NO;     ; ;0;0;0054;BIOGLAS;26.66;01/04/26;
000228;BUPIVACAINA CLORHI 50MG/10ML AMP X 1 BIOSANO;0007;AMPOLLA;7800061065306;68.15;189;0;0;0;0.00;NO;     ; ;0;0;0022;BIOSANO;1.86;01/04/26;
000233;CALMEX-8 CAJA X 100 TAB X 10 BLIST;0006;BLISTER;7467922682760;464.96;8;0;0;0;0.00;NO;     ; ;0;0;0064;FARQUI;12.69;01/09/25;
000236;CANDESARTAN 8MG CAJA X 30 TAB ANGELUS;0003;COMERCIAL CAJA;7598176000694;125.68;57;0;0;0;0.00;NO;     ; ;0;0;0049;ANGELUS;3.43;01/11/24;
000238;CAPLAM (ALPRAZOLAM) 0.5MG X 30 TAB SNC PHARMA;0025;PSICOTROPICOS;724373531090;174.20;6;0;0;0;0.00;NO;     ; ;0;0;0065;SNC PHARMA;4.81;31/05/25;
000239;CAPLAM (ALPRAZOLAM) 1MG X 30 TAB SNC PHARMA;0025;PSICOTROPICOS;781100195765;238.48;6;0;0;0;0.00;NO;     ; ;0;0;0065;SNC PHARMA;6.56;31/05/26;
000245;CAPTOPRIL 25MG CAJA X 20 TAB KIMICEG;0002;KIMICEG;7592616576145;60.38;39;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;1.65;01/04/26;
000247;SORKINOX (CARB + LEVOD) 250/25MG X 30 TAB SNCPHARMA;0016;SNC PHARMA;7595368012732;525.99;30;0;0;0;0.00;NO;     ; ;0;0;0065;SNC PHARMA;14.35;01/03/27;
000250;CARBATIL 12,5 MG CAJA X 30 TAB BIOTECH;0013;BIOTECH;7591243807813;222.06;123;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;6.06;01/06/26;
000256;CARDIPIRINA 80MG CAJA X 30 CAPS;0014;ZUOZ;7591651930967;117.14;30;0;0;0;0.00;NO;     ; ;0;0;0059;ZUOZ PHARMA;3.20;01/01/26;
000257;CARVEDILOL 12,5 MG CAJA X 10 COMP SPEFAR;0004;SPEFAR;7590027002376;84.15;241;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.30;01/01/27;
000258;CARVEDILOL 12,5MG CAJA X 10 TAB LAND;0003;COMERCIAL CAJA;7598008000267;31.51;173;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.86;01/04/25;
000264;CARVIHEM (CARVEDILOL) 12,5MG ADN;0003;COMERCIAL CAJA;8906112610460;34.08;97;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;0.93;01/05/26;
000267;CEFADROXILO (DROVEDROX) 500MG CJ X 10 TAB DPT;0003;COMERCIAL CAJA;791466993455;139.60;26;0;0;0;0.00;NO;     ; ;0;0;0035;DPT;3.81;01/02/26;
000273;CEFALOTINA 1G  I.M/I.V X 1 AMP VITALIS;0007;AMPOLLA;7707236120900;53.13;78;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;1.45;01/07/26;
000274;CEFEPIMA 1G I.M/I.V VITALIS X 1 AMP VITALIS;0007;AMPOLLA;7707236123307;100.76;81;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;2.75;01/02/27;
000276;CEFIXIMA POLVO/PARA SUSP 100MG/5ML BLUE MEDICAL;0005;JARABE;6930169708087;254.65;39;0;0;0;0.00;NO;     ; ;0;0;0066;BLUE MEDICAL;6.95;01/04/25;
000277;CEFOTAXIMA 1 G AMPOLLA X 1 UNID EL MORRO;0007;AMPOLLA;S/C000276;30.04;49;0;0;0;0.00;NO;     ; ;0;0;0036;EL MORRO;0.82;01/06/26;
000279;CEFTAZIDIMA I,M,/I,V, 1G X 1 AMP VITALIS;0007;AMPOLLA;7707236121969;86.10;73;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;2.35;01/10/26;
000280;BIOCEFT 1 GR I.V (CEFTRIAXONA) X 1 AMP BIOGLASS;0007;AMPOLLA;7598455000179;25.65;131;0;0;0;0.00;NO;     ; ;0;0;0054;BIOGLAS;0.70;01/03/26;
000290;CETIRIZINA 10 MG CAJA  X 400 TAB X 40 BLIST ECAR;0006;BLISTER;7702184876732;491.71;13;0;0;0;0.00;NO;     ; ;0;0;0048;ECAR;13.42;01/03/28;
000291;CETIRIZINA 10MG X 10 COMP SPEFAR;0004;SPEFAR;7590027001317;69.55;91;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;1.90;01/02/26;
000292;CETIRIZINA 5MG-5ML JAB 60 ML PORTUGAL;0003;COMERCIAL CAJA;7750215003299;79.14;16;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;2.16;01/02/26;
000293;CETOCONAZOL 20 MG- ML SHAMPOO CIMED;0003;COMERCIAL CAJA;7896523201801;189.06;68;0;0;0;0.00;NO;     ; ;0;0;0005;SURTIDA;5.16;01/06/26;
000294;CILOSTAZOL 50MG CAJA X 30 TAB CLEOPHARMA;0003;COMERCIAL CAJA;7598677000391;340.39;2;0;0;0;0.00;NO;     ; ;0;0;0073;CLEOPHARMA;9.29;01/12/26;
000295;CIPRAXIL  CIPROFLOXACIN 500MG CJ X 6 TAB FONTI;0003;COMERCIAL CAJA;8904187829183;23.38;11;0;0;0;0.00;NO;     ; ;0;0;0042;FONTI;0.64;01/12/24;
000297;CIPROFLOXACINA 200MG/100ML I,V X 1 AMP ALFA;0007;AMPOLLA;7468999187684;63.75;119;0;0;0;0.00;NO;     ; ;0;0;0074;ALFA;1.74;01/05/27;
000301;CIPROTERONA - ETINILESTRADIOL X 21 TAB KMPLUS;0003;COMERCIAL CAJA;730170649234;107.36;52;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;2.93;01/09/25;
000303;CITALOPRAM TROLAM 20MG CAJA X 20 COMP SNC PHARMA;0016;SNC PHARMA;764451277335;324.32;23;0;0;0;0.00;NO;     ; ;0;0;0065;SNC PHARMA;8.85;01/03/27;
000309;CLARITROMICINA 500MG X10 COMP SPEFAR;0004;SPEFAR;7590027001300;187.90;118;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;5.14;01/03/26;
000310;CLAVUTRIM CL12H 875MG-125MG X 14 PORTUGAL;0003;COMERCIAL CAJA;7750215020647;474.85;36;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;12.96;01/12/25;
000311;CLINDAMICINA 300 MG CAJA X 100 TAB X 10 BLIS PORTUGAL;0006;BLISTER;7750215962480;1352.38;2;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;36.91;01/04/26;
000317;CLOBETASOL 0,5MG CREMA X 30 GR NEO QUIMICA;0008;CREMAS;7896714209852;130.80;11;0;0;0;0.00;NO;     ; ;0;0;0068;MEDICAMENTO GENERICO;3.57;01/01/26;
000324;CLOPIDOGREL 75MG CAJA X 14 COMP SPEFAR;0004;SPEFAR;7590027002024;94.69;228;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.58;01/06/26;
000327;CLORFENIRAMINA 10MG/1ML AMP X 1 UNID BIOSANO;0007;AMPOLLA;7800061002356;11.72;191;0;0;0;0.00;NO;     ; ;0;0;0022;BIOSANO;0.32;01/08/26;
000328;CLORFENIRAMINA MALEATO 4MG CAJA X 20 TAB COASPHARMA;0003;COMERCIAL CAJA;7703712030695;47.63;99;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;1.30;01/11/25;
000330;CLOROQUINA FOSFATO 250MG CAJA X 250 TAB X 25 BLIST HUMA;0006;BLISTER;7707288821251;1087.11;3;0;0;0;0.00;NO;     ; ;0;0;0078;HUMA;29.67;01/09/25;
000336;CLOTRIMAZOL 1% CREMA 20 G PORTUGAL;0003;COMERCIAL CAJA;7750215136249;96.36;18;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;2.63;01/02/28;
000338;CLOTRIMAZOL 1% CREMA VAG X 30 GR ARTE MEDICO;0008;CREMAS;7770108122203;102.96;3;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;2.81;01/04/27;
000342;CLOCIM CLOTRIMAZOL 1%TOP CREMA 20G KIMICEG;0002;KIMICEG;7592616584102;90.46;110;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;2.47;01/08/25;
000343;CLOTRIMAZOL CREMA 1% 20 G JL PHARMA;0008;CREMAS;7598650000257;78.41;65;0;0;0;0.00;NO;     ; ;0;0;0010;JL;2.14;01/07/25;
000347;COLAGENO PLUS 650 MG X 50 CAPS NATURLIFES;0003;COMERCIAL CAJA;7596526000028;167.44;46;0;0;0;0.00;NO;     ; ;0;0;0045;NATURLIFES;4.57;01/04/26;
000351;COLGESIC 400MG-4MG CAJA X 15 COMP BIOTECH;0013;BIOTECH;7591243810028;183.08;36;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;5.01;01/10/25;
000369;CONFIRA (PRUEBA DE EMBARAZO) 1 TEST SANFARMA 4G;0003;COMERCIAL CAJA;7898108640609;30.41;1106;0;0;0;0.00;NO;     ; ;0;0;0085;SANFARMA;0.83;01/04/26;
000374;CUBRE BOCA 4 TIRAS QUIRURG CAJA X 50 UND;0010;EQUIPOS MEDICOS;S/C000373;64.49;28;0;0;0;0.00;NO;     ; ;0;0;0026;JORVAN;1.76;01/01/30;
000376;DAPAGLIFLOZIN DIAPAGLIX 10MG CJ X 30 TAB DPT;0003;COMERCIAL CAJA;791466994919;432.72;85;0;0;0;0.00;NO;     ; ;0;0;0035;DPT;11.81;01/05/27;
000378;DELIFON OXIBUTININO 5 MG CAJA X 20 TAB;0003;COMERCIAL CAJA;7707193642439;148.03;77;0;0;0;0.00;NO;     ; ;0;0;0086;LABORATORIO  BEST;4.04;01/11/24;
000380;DESLORATADINA 0,05% SUSP CHICLE 60ML COASPHARMA;0005;JARABE;7703712035768;82.07;49;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;2.24;01/04/26;
000381;DESLORATADINA 5MG CAJA X 10 TAB KIMICEG;0002;KIMICEG;7592616576558;52.86;136;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;1.45;01/04/26;
000383;DESLORATADINA 5MG X10 COMP SPEFAR;0004;SPEFAR;7590027002253;85.64;60;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.35;01/02/26;
000384;DESLORATADINA JARABE 2,5MG/5ML X 60ML KIMICEG;0002;KIMICEG;7592616579016;82.24;77;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;2.25;01/11/25;
000386;DEXAMETASONA 4 MG /1ML X 1 AMPOLLA BIOSANO;0007;AMPOLLA;7800061000710;10.63;170;0;0;0;0.00;NO;     ; ;0;0;0022;BIOSANO;0.29;01/01/26;
000387;DEXAMETASONA 4MG CAJA X 10 ADN;0003;COMERCIAL CAJA;8904209413635;47.27;161;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;1.29;01/01/27;
000389;DEXAMETASONA 4MG/ML I,M/I,V CAJA X 10 AMP JL;0007;AMPOLLA;7598650000370;137.40;12;0;0;0;0.00;NO;     ; ;0;0;0010;JL;3.75;01/04/25;
