product_id;barcode;name;id;laboratory;unknown_1;unknown_2;unknown_3;price_usd;stock;due_date;unknown_5;unknown_6;unknown_7;unknown_8;unknown_9;unknown_10;unknown_11;unknown_12;unknown_13;unknown_14;unknown_15;unknown_16;unknown_17;unknown_18;unknown_19;unknown_20;unknown_21;unknown_22;unknown_23;unknown_24;unknown_25;unknown_26;unknown_27;unknown_28;unknown_29;unknown_30;unknown_31
100428;75900212;TARON 400 MG/10 ML SUSP;1000160;Biotech;24;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100436;75901028;BRAL 15 ML GOT;1000160;Biotech;24;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100437;75901035;ERILON 10 ML LOC;1000160;Biotech;24;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100438;7591243826067;IRTOPAN PED 30 ML GOT;1000160;Biotech;48;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100441;75901370;NIAZOL ADU 10 ML GOT;1000160;Biotech;24;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100442;75901387;NIAZOL PED 10 ML GOT;1000160;Biotech;12;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100451;75902261;LITONATE 2% 10 GR POLVO;1000160;Biotech;24;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100454;7591243804287;BETAGEN 4 MG 1 ML X 1 AMP;1000160;Biotech;96;0;0;129,87;271;01-04-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100455;7591243804409;BETAGEN SOLSPEN 1 ML AMP;1000160;Biotech;96;0;0;225,00;0;01-12-25;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100464;7591020000611;ACEVAL 650 MG X 10 TAB (VALMORCA);1000230;Valmorca;36;0;0;59,38;106;01-11-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100465;7591020000628;ACEVAL 120MG X 120ML (VALMORCA);1000230;Valmorca;24;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100473;7591020000710;AMOXIVAL 500 MG X 12 CAP (VALMORCA);1000230;Valmorca;36;0;0;178,18;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100475;7591020000758;AMOXIVAL 250 MG X 90 ML (VALMORCA);1000230;Valmorca;15;0;0;277,86;117;01-02-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100492;7591020001052;COLVAL 4 MG X 12 COM  (VALMORCA);1000230;Valmorca;36;0;0;161,03;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100493;7591020001069;CO-SULTRIN 100 ML SUS ( VALMORCA);1000230;Valmorca;24;0;0;168,62;33;01-03-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100494;7591020001076;CO-SULTRIN 400 X 20 TAB (VALMORCA);1000230;Valmorca;36;0;0;171,47;48;01-06-29;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100498;7591020001113;DIVAL 50 MG X 20 COM (VALMORCA);1000230;Valmorca;36;0;0;59,38;31;01-04-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100512;7591020001335;LORAVAL 10 MG X 10 TAB (VALMORCA) (R);1000230;Valmorca;36;0;0;60,81;113;01-10-25;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100513;7591020001342;LORAVAL 60 ML JAR (VALMORCA).;1000230;Valmorca;36;0;0;89,78;172;01-11-25;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100521;7591020001427;METOCLOPRAMIDA 10MG X 6AMP I.M/I.V;1000230;Valmorca;24;0;0;470,22;0;01-04-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100522;7591020001441;NACLODIN  0.150MG X 20 TAB (VALMORCA);1000230;Valmorca;36;0;0;200,70;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100524;7591020001472;OXACILINA 500 MG X 12 CAP (GENCER);1000230;Valmorca;36;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100528;7591020001519;OXOLAMINA ADU 120ML JAR (GENCER);1000230;Valmorca;30;0;0;147,25;109;01-04-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100529;7591020001526;OXOLAMINA PED 120ML JAR (GENCER);1000230;Valmorca;30;0;0;145,35;49;01-01-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100533;7591020001625;SALBUROL 0.5% SOL NEBULIZADORA 20ML;1000230;Valmorca;24;0;0;263,61;100;01-05-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100541;7591020008495;VITISIVAL JBE X 240 ML  (VALMORCA);1000230;Valmorca;12;0;0;340,22;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100550;7591020003148;CLONIDINA 0.150 MG/ML X 2 AMP GENCER;1000230;Valmorca;24;0;0;147,25;57;01-04-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100552;7591020003209;BETAMETASONA 4MG/ML X 1 AMP GENCER;1000230;Valmorca;102;0;0;144,40;53;01-11-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100554;7591020003247;AMLODIPINA 10 MG X 10TAB GENCER;1000230;Valmorca;0;0;0;47,12;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100562;7591020003131;AMIODARONA 200 MG X 10 COM (GENCER) (R);1000230;Valmorca;36;0;0;210,42;198;01-03-29;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100566;7591020003179;CARBAMAZEPINA 200 MG X 20 TAB GENCER;1000230;Valmorca;36;0;0;152,47;74;01-05-29;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100573;7591519317435;FESTAL X 20 GRAG;1001160;Calox;24;0;0;267,88;214;01-02-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100598;7591519317411;LASIX 20 MG X 24 TAB;1001160;Calox;24;0;0;174,94;14;01-05-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100623;7591519317398;HEXOMEDINE COLUTORIO FC(30G)AEROSOLX1;1001160;Calox;70;0;0;245,05;48;01-04-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100630;7591062010029;ALBICAR 400 MG X 10 ML SUSP (ALBENDAZOL);1000130;Elmor;54;0;0;95,38;68;01-10-25;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100631;7591062010036;ALBICAR 200 MG X 2 TAB (ALBENDAZOL);1000130;Elmor;48;0;0;37,16;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100632;7591062010128;MYCOFENTIN 2% CREMA TOP 20 GR;1000130;Elmor;24;0;0;92,64;4;01-05-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100634;7591062010173;ALBICAR 200 MG X 6 TAB (ALBENDAZOL);1000130;Elmor;48;0;0;102,31;181;01-04-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100640;7591062011019;PROVICAR 120 CC SOL;1000130;Elmor;24;0;0;,01;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100641;7591062011057;CARNITENE X 120 CC JAR;1000130;Elmor;24;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100642;7591062011064;PROVICAR 1G/10ML SL X 60ML;1000130;Elmor;28;0;0;18,16;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100645;7591062011163;DOBETIN 10 MG 2 CC AMP;1000130;Elmor;0;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100646;7591062011200;PEREBRON 28MG/5ML JB PED FRAMBUESA X 120;1000130;Elmor;24;0;0;103,34;55;01-12-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100647;7591062011217;PEREBRON 50MG/5ML JB ADU FRAMBUESA X 120;1000130;Elmor;24;0;0;116,77;23;01-12-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100652;7591062011323;TACHIPIRIN 500 MG X 20 TAB;1000130;Elmor;48;0;0;53,27;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100654;7591062011347;TACHIPIRIN 180 CC JAR;1000130;Elmor;24;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100655;7591062011361;TACHIPIRIN 125 MG X 6 SUP;1000130;Elmor;48;0;0;125,65;2;01-05-28;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100656;7591062011378;TACHIPIRIN 250MG X 6 SUP;1000130;Elmor;48;0;0;166,92;37;01-06-29;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100658;7591062011392;TANTUM X 20 COMP;1000130;Elmor;36;0;0;22,62;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100661;7591062011538;TANTUM TOP BUCAL 240 CC LIQ;1000130;Elmor;24;0;0;200,69;142;01-04-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100664;7591062011576;TANTUN VERDE 120 G CRE DENT;1000130;Elmor;60;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100666;7591062011606;TANTUM 0,1% SOL DUCHA VAGINAL 140 ML;1000130;Elmor;24;0;0;122,73;20;01-02-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100667;7591062011613;TANTUM TOP BUCAL  45 ML SPRAY;1000130;Elmor;48;0;0;258,00;169;01-05-28;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100668;7591062011637;TRITTICO 50 MG X 30 TAB;1000130;Elmor;36;0;0;227,47;24;01-02-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100669;7591062011644;TRITTICO 100 MG X 30 CAP;1000130;Elmor;36;0;0;304,30;9;01-05-28;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100677;7591062011804;KLAS 100 MG X 120 ML JAR;1000130;Elmor;24;0;0;137,43;182;01-02-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100678;7591062011811;KLAS 100 MG X 20 CAP;1000130;Elmor;48;0;0;114,65;36;01-10-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100679;7591062011828;KLAS 100 MG X 60 ML JAR;1000130;Elmor;48;0;0;98,40;80;01-03-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100680;7591062011835;KLAS 100 MG X 180 ML JAR;1000130;Elmor;24;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100687;7591062011965;ULCENOL 20 MG X 10 TAB;1000130;Elmor;48;0;0;58,91;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100689;7591062014508;HEPADESICOL X 24 CAP;1000130;Elmor;36;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100690;7591062012221;ZITOXIL 3% 30 CC SOL;1000130;Elmor;48;0;0;158,62;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100691;7591062901204;GENURIN 200 MG X 20 COM;1000130;Elmor;48;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100692;7591062901198;GENURIN 200 MG X 10 COM;1000130;Elmor;48;0;0;222,00;511;01-05-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100693;7591062012320;CEFONAX 250 MG X 60 ML SUSP;1000130;Elmor;105;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100695;7591062012948;ALRES X 10 TAB;1000130;Elmor;48;0;0;104,64;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100698;7591062902546;BRUGESIC 400 MG X 10 GRA;1000130;Elmor;48;0;0;48,08;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100699;7591062013112;BRUGESIC 400 MG X 20 GRA;1000130;Elmor;48;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100700;7591062013129;BRUGESIC 400 MG X 30 GRA;1000130;Elmor;36;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100701;7591062902539;BRUGESIC 600 MG X 10 COMPDO;1000130;Elmor;36;0;0;113,14;344;01-03-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100704;7591062013303;LIOLACTIL X  6 SOB;1000130;Elmor;48;0;0;417,83;97;01-09-25;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100706;7591062013327;LIOLACTIL X 12 SOB;1000130;Elmor;48;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100709;7591062901297;LAFARCAINA MIEL LIMON X 16 PASTILLAS;1000130;Elmor;80;0;0;130,25;15;01-04-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100710;7591062013495;LAFARCAINA CARAM TUTTI FRUTTI X 16;1000130;Elmor;80;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100711;7591062013501;LAFARCAINA CARAM MENTA X 16;1000130;Elmor;80;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100715;7591062013907;ZANIDIP 10 MG X 14 COM;1000130;Elmor;60;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100719;7591062014317;AVENSYL S.NATURAL X 100 GRS POLVO;1000130;Elmor;24;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100721;7591062014386;SENLAX X 60 ML JAR;1000130;Elmor;56;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100722;7591062014430;SENLAX 120 JAR;1000130;Elmor;24;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100723;7591062014492;HEPADESICOL X 12 CAP;1000130;Elmor;36;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100726;7591062014713;TANTUM 05% VERDE PASTA DENTAL X 60 GR;1000130;Elmor;48;0;0;172,60;21;01-11-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100729;7591062016670;TALZIC 10 MG X 20 ML GOT (CETIRIZINA);1000130;Elmor;40;0;0;80,40;75;01-08-25;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100731;7591062016700;TALZIC 10 MG X 10 COM (CETIRIZINA);1000130;Elmor;48;0;0;61,27;115;01-01-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100732;7591062016731;TALZIC COMP 10 MG X 20 TABL;1000130;Elmor;48;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100733;7591062011309;TACHIPIRIN 120 CC JAR PED;1000130;Elmor;24;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100734;7591062014362;AVENSYL X 10 SOB;1000130;Elmor;48;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;;No especificada
100923;7591196000040;BETAXOL 0,50 % 5 ML GOT;1000300;L.O. Oftalmi;72;0;0;,04;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100924;7591196000057;CAMOLYN GOTAS 15 ML;1000300;L.O. Oftalmi;48;0;0;,00;0;00-00-00;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100925;7591196000064;CICLOFTAL 1% 15 ML;1000300;L.O. Oftalmi;72;0;0;520,56;15;01-04-26;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100926;7591196000071;CLARASOL 15 ML GOT;1000300;L.O. Oftalmi;45;0;0;67,24;2706;01-03-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
100927;7591196000088;CLARIX SOLUCION OFT 15 ML;1000300;L.O. Oftalmi;45;0;0;71,38;278;01-04-27;,00;,00;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;N;0;,00;0;,00;0;,00;L112;14 das 0% DPP
