barcode;id;name;wholesale_price_ves;price_usd_reference;final_price_ves;price_usd;stock;laboratory;credit_days;percent_supplier;dicount_supplier;digital_discount;soon_payment_discount;discount_per_volume;min_amount_per_volume;discount_per_row;min_amount_per_row;rows;due_date
7591616000032;91785;ACEITE BIOF ALMENDRA DULCE 30 ML;67.39;1.86;57.52;1.58;192;LABORATORIO BIOFARCO, C.A.;14;12.0;0;0;3;0;1;0;1;0
7591616000056;91784;ACEITE BIOF COCO 30 ML;95.91;2.64;79.08;2.18;115;LABORATORIO BIOFARCO, C.A.;14;15.0;0;0;3;0;1;0;1;0
7591616000162;91786;ACEITE BIOF MINERAL 30 ML;64.8;1.79;55.31;1.52;165;LABORATORIO BIOFARCO, C.A.;14;12.0;0;0;3;0;1;0;1;0
7591616000131;94710;ACEITE BIOF RICINO 30 ML;92.28;2.54;78.77;2.17;313;LABORATORIO BIOFARCO, C.A.;14;12.0;0;0;3;0;1;0;1;0
7591485002878;29926;ACEITE BRIZNA D/MACADAMIA 200ML;155.14;4.27;150.49;4.15;42;CORPORACION DIARTIPEL,C.A;0;0.0;0;0;3;0;1;0;1;0
8410010272588;19743;ACEITE CARBONELL EXTRA VIRGEN 750 ML;854.77;23.55;829.13;22.84;10;ALFONZO RIVAS & CIA, C.A.;0;0.0;0;0;3;0;1;0;1;0
7592236000570;43887;ACEITE CENTENO RICINO 30 ML;73.42;2.02;71.22;1.96;144;QUIMICA FARMACEUTICA C.A.;0;0.0;0;0;3;0;1;0;1;0
7591061640180;23990;ACEITE CHICCO P/NINOS 220 CC;131.37;3.62;121.06;3.33;64;PHARSANA DE VENEZUELA, C.A;0;5.0;0;0;3;0;1;0;1;0
7599094000360;29571;ACEITE D/ALMENDRA ARTEZA X 100ML;181.61;5.0;176.16;4.85;190;CATALEYA GROUP 57, CA;0;0.0;0;0;3;0;1;0;1;0
759909400370;29572;ACEITE D/ALMENDRA ARTEZA X 200ML;287.71;7.93;279.08;7.69;208;CATALEYA GROUP 57, CA;0;0.0;0;0;3;0;1;0;1;0
7599094000384;29573;ACEITE D/COCO ARTEZA X 100ML;181.61;5.0;176.16;4.85;183;CATALEYA GROUP 57, CA;0;0.0;0;0;3;0;1;0;1;0
7599094000391;29574;ACEITE D/COCO ARTEZA X 200ML;287.71;7.93;279.08;7.69;202;CATALEYA GROUP 57, CA;0;0.0;0;0;3;0;1;0;1;0
7591616001930;21418;ACEITE D/HIGADO D/BACAL EMU 180 ML BIOF;183.87;5.07;160.52;4.42;11;LABORATORIO BIOFARCO, C.A.;14;10.0;0;0;3;0;1;0;1;0
8410010811749;25167;ACEITE D/OLIVA PURO 500 ML;568.7;15.67;551.64;15.2;8;ALFONZO RIVAS & CIA, C.A.;0;0.0;0;0;3;0;1;0;1;0
678358669530;25745;ACEITE D/PESCADO CAP/BL 1000 MG X 30;231.58;6.38;224.63;6.19;41;INVERSIONES LINOFLAX,C.A;0;0.0;0;0;3;0;1;0;1;0
678358669585;25743;ACEITE D/PESCADO CAP/BL 1000 MG X 60;311.84;8.59;302.48;8.33;202;INVERSIONES LINOFLAX,C.A;0;0.0;0;0;3;0;1;0;1;0
7597773000168;29473;ACEITE D/RICINO ALPHA BMT GTA 30ML;100.64;2.77;92.74;2.55;6;ALPHA BMT, C.A;0;5.0;0;0;3;0;1;0;1;0
759400145363;22222;ACEITE DE ALMENDRA AER RECETT 70 ML;244.28;6.73;236.95;6.53;23;LABORATORIO RECETTEMARK, C.A.;14;0.0;0;0;3;0;1;0;1;0
7594001450030;14411;ACEITE DE ALMENDRAS RECETTEMARK X30ML;164.78;4.54;159.84;4.4;107;LABORATORIO RECETTEMARK, C.A.;14;0.0;0;0;3;0;1;0;1;0
7594001455356;22221;ACEITE DE COCO AER RECETT 70 ML;159.27;4.39;154.49;4.26;31;LABORATORIO RECETTEMARK, C.A.;14;0.0;0;0;3;0;1;0;1;0
7594001455370;22223;ACEITE DE RICINO AER RECETT 70 ML;159.27;4.39;154.49;4.26;20;LABORATORIO RECETTEMARK, C.A.;14;0.0;0;0;3;0;1;0;1;0
766989000683;29446;ACEITE DERMISA HIDRAT/CORP X 124ML;462.82;12.75;448.94;12.37;25;CASA DE REPRESENTACION SUMILOG 2021;0;0.0;0;0;3;0;1;0;1;0
7596049000123;15666;ACEITE DERNIER CREMOSO BABY 200 G;66.9;1.84;64.89;1.79;12;DERNIER COSMETICS, S.A;0;0.0;0;0;3;0;1;0;1;0
8410010813729;25166;ACEITE EXTRA VIRGEN 500 ML;607.17;16.73;588.95;16.22;13;ALFONZO RIVAS & CIA, C.A.;0;0.0;0;0;3;0;1;0;1;0
112244301147;27332;ACEITE FARMAGENIK ALMENDRA X 30 ML;117.76;3.24;114.23;3.15;20;LABORATORIO FARMAGENIK, C.A;0;0.0;0;0;3;0;1;0;1;0
112244301154;27333;ACEITE FARMAGENIK COCO X 30 ML;99.2;2.73;96.22;2.65;12;LABORATORIO FARMAGENIK, C.A;0;0.0;0;0;3;0;1;0;1;0
112244301123;27335;ACEITE FARMAGENIK MINERAL X 30 ML;93.3;2.57;90.5;2.49;20;LABORATORIO FARMAGENIK, C.A;0;0.0;0;0;3;0;1;0;1;0
112244301130;27334;ACEITE FARMAGENIK RICINO X 30 ML;114.14;3.14;110.72;3.05;9;LABORATORIO FARMAGENIK, C.A;0;0.0;0;0;3;0;1;0;1;0
7591485002847;16234;ACEITE HIDRAT BRIZNA D/ALMENDRAS 200ML;155.14;4.27;150.49;4.15;33;CORPORACION DIARTIPEL,C.A;0;0.0;0;0;3;0;1;0;1;0
7591485002854;16235;ACEITE HIDRAT BRIZNA D/ARGAN 200ML;155.14;4.27;150.49;4.15;34;CORPORACION DIARTIPEL,C.A;0;0.0;0;0;3;0;1;0;1;0
7591485002885;16238;ACEITE HIDRAT BRIZNA ROSA MOSQUETA 200ML;155.14;4.27;150.49;4.15;56;CORPORACION DIARTIPEL,C.A;0;0.0;0;0;3;0;1;0;1;0
7591485002403;16239;ACEITE HIDRAT FORELLE ARGAN 30ML;97.24;2.68;94.32;2.6;141;CORPORACION DIARTIPEL,C.A;0;0.0;0;0;3;0;1;0;1;0
7591485002304;16240;ACEITE HIDRAT FORELLE ARGAN B/INST 100ML;218.67;6.02;212.11;5.84;60;CORPORACION DIARTIPEL,C.A;0;0.0;0;0;3;0;1;0;1;0
7599028000848;25513;ACEITE LYA D/ALMENDRAS X 30 ML;72.04;1.98;69.88;1.93;29;LABORATORIOS LYA, C.A;0;0.0;0;0;3;0;1;0;1;0
7599028000060;25430;ACEITE LYA D/MINERAL X 30 ML;65.36;1.8;63.4;1.75;16;LABORATORIOS LYA, C.A;0;0.0;0;0;3;0;1;0;1;0
7597773000298;28549;ACEITE MINERAL X 100ML;93.71;2.58;86.35;2.38;95;ALPHA BMT, C.A;0;5.0;0;0;3;0;1;0;1;0
311845144799;29127;ACEITE PESC/EPA CAP 1000/300MG X90MA NAT;603.38;16.62;585.28;16.12;24;IPECA, C.A.;0;0.0;0;0;3;0;1;0;1;0
80603306228;26642;ACEITE PMB CORP P/BEBE 250 ML;249.35;6.87;241.87;6.66;73;IPECA, C.A.;0;0.0;0;0;3;0;1;0;1;0
7592772030901;27896;ACEITE QERAMETIK MARRAKECH X75ML;266.63;7.35;258.63;7.12;4;THERMO GROUP, C.A;0;0.0;0;0;3;0;1;0;1;0
7592772030819;27895;ACEITE QERAMETIK OIL BLEND X75ML;266.63;7.35;258.63;7.12;1;THERMO GROUP, C.A;0;0.0;0;0;3;0;1;0;1;0
7594001450054;14398;ACEITE RECETT COCO 30 ML;34.1;0.94;33.08;0.91;261;LABORATORIO RECETTEMARK, C.A.;14;0.0;0;0;3;0;1;0;1;0
7594001450061;14399;ACEITE RECETT COCO 60 ML;62.59;1.72;60.71;1.67;147;LABORATORIO RECETTEMARK, C.A.;14;0.0;0;0;3;0;1;0;1;0
7594001450122;20885;ACEITE RECETT DE PALO 30 ML;85.23;2.35;82.67;2.28;174;LABORATORIO RECETTEMARK, C.A.;14;0.0;0;0;3;0;1;0;1;0
7594001450153;16873;ACEITE RICINO X 30 ML RECETT;96.32;2.65;93.43;2.57;258;LABORATORIO RECETTEMARK, C.A.;14;0.0;0;0;3;0;1;0;1;0
617748376269;23182;ACEITE VAL D/MAGNESIO 118 ML;297.0;8.18;288.09;7.94;35;NATURAL NUTRITION CENTER, C.A;0;0.0;0;0;3;0;1;0;1;0
7707355055756;28653;ACEMUK COM 600MG X 30 MEYER;1030.74;28.39;999.82;27.54;38;MEYER PRODUCTOS TERAPEUTICOS, S.A.;21;0.0;0;0;3;0;1;0;1;0
7795380002333;28654;ACEMUK COM/EFERV 200MG X 10 MEYER;474.12;13.06;459.9;12.67;91;MEYER PRODUCTOS TERAPEUTICOS, S.A.;21;0.0;0;0;3;0;1;0;1;0
7795380043091;28646;ACEMUK JBE 2G/100ML X 100ML;578.96;15.95;561.59;15.47;123;MEYER PRODUCTOS TERAPEUTICOS, S.A.;21;0.0;0;0;3;0;1;0;1;0
7591196004802;90118;ACETAB TAB 250 MG X 20;559.45;15.41;542.67;14.95;306;LABORATORIOS L.O. OFTALMI, C.A.;30;0.0;0;0;3;0;1;0;1;0
7591616002142;25688;ACETAFEN FORTE JBE 180MG/5ML X 120 ML;97.19;2.68;82.96;2.29;460;LABORATORIO BIOFARCO, C.A.;14;12.0;0;0;3;0;1;0;1;0
8906005118356;28705;ACETAM/IBUPROF/CAFEIN TAB 250MG X10 FM;27.03;0.74;26.22;0.72;39;CASA DE REP FARMACOS MEDIORIENTE, C;0;0.0;0;0;3;0;1;0;1;0
7598127000988;23885;ACETAMINOFEN +PLUS TAB 800 MG X 10 BLUE;33.83;0.93;16.41;0.45;400;REPRESENTACIONES BLUE MEDICAL TRADE;30;50.0;0;0;3;0;1;0;1;0
7594000851234;23925;ACETAMINOFEN CLORF/MAL JBE 125MG/1MG/5ML;134.75;3.71;130.71;3.6;150;BIOQUIMICA INTERNACIONAL, C.A.;0;0.0;0;0;3;0;1;0;1;0
7594000851258;21621;ACETAMINOFEN COM 650 MG X 10 BIOQ;37.0;1.02;35.89;0.99;299;BIOQUIMICA INTERNACIONAL, C.A.;0;0.0;0;0;3;0;1;0;1;0
7594000851265;22403;ACETAMINOFEN COM 650 MG X 20 BIOQ;65.25;1.8;63.29;1.74;322;BIOQUIMICA INTERNACIONAL, C.A.;0;0.0;0;0;3;0;1;0;1;0
7591585179050;15591;ACETAMINOFEN COM 650 MG X 30 GNV;146.64;4.04;78.23;2.16;378;LABORATORIOS LETI, S.A.V.;14;45.0;0;0;3;0;1;0;1;0
7591585379054;29453;ACETAMINOFEN COM 650MG X 80 GVN;235.31;6.48;228.25;6.29;84;LABORATORIOS LETI, S.A.V.;14;0.0;0;0;3;0;1;0;1;0
7591585376657;22931;ACETAMINOFEN COMP 500 MG X 10 GNV;66.22;1.82;25.69;0.68;12087;LABORATORIOS LETI, S.A.V.;14;60.0;0;0;3;2;32;0;1;0
7594000851289;23926;ACETAMINOFEN COMP 750 MG X 10 BIOQ;79.45;2.19;77.07;2.12;214;BIOQUIMICA INTERNACIONAL, C.A.;0;0.0;0;0;3;0;1;0;1;0
7592236001997;28752;ACETAMINOFEN GTA 100MG/ML X15ML QUIM FAR;70.28;1.94;68.17;1.88;496;LABORATORIO QUIM-FAR, C.A;0;0.0;0;0;3;0;1;0;1;0
7592236001980;28751;ACETAMINOFEN JBE 120MG/5ML QUIM FAR;90.59;2.5;87.87;2.42;665;LABORATORIO QUIM-FAR, C.A;0;0.0;0;0;3;0;1;0;1;0
7597758000459;22847;ACETAMINOFEN JBE 180MG/5ML PED X 120 ML;135.41;3.73;65.67;1.81;5954;ALESS PHARMACEUTICALS, C.A;45;50.0;0;0;3;0;1;0;1;0
7592454003100;95342;ACETAMINOFEN JBE PED 150MGX120ML LA SANT;92.72;2.55;76.45;2.11;4604;MANUFACTURERA MUNDIAL FARMACEUTICA;30;15.0;0;0;3;0;1;0;1;0
7591818132074;1978;ACETAMINOFEN JBE S/ALC X 120 ML COFASA;110.41;3.04;107.1;2.95;219;LABORATORIO COFASA, S.A.;21;0.0;0;0;3;0;1;0;1;0
7594000850855;98401;ACETAMINOFEN SOL 120 MG/5ML X100 ML BIOQ;89.0;2.45;86.33;2.38;2955;BIOQUIMICA INTERNACIONAL, C.A.;0;0.0;0;0;3;0;1;0;1;0
7594000850824;14455;ACETAMINOFEN SOL 180 MG/5 ML X 120 ML;106.97;2.95;103.76;2.86;1209;BIOQUIMICA INTERNACIONAL, C.A.;0;0.0;0;0;3;0;1;0;1;0
7591196006387;28874;ACETAMINOFEN SOL ORAL 120MG/5ML X120ML;105.51;2.91;97.23;2.68;1668;LABORATORIOS L.O. OFTALMI, C.A.;30;5.0;0;0;3;0;1;0;1;0
7591196006486;30027;ACETAMINOFEN SOL ORAL 120MG/5ML X60ML OF;64.14;1.77;59.11;1.63;62;LABORATORIOS L.O. OFTALMI, C.A.;30;5.0;0;0;3;0;1;0;1;0
7591585177780;26239;ACETAMINOFEN SOL PED 180MG/5 ML X 90 ML;85.13;2.35;71.84;1.98;801;GENVEN GENERICOS VENEZOLANOS, S.A.;14;13.0;0;0;3;0;1;0;1;0
7597758000770;28641;ACETAMINOFEN SUP 125MG X 6 ALESS;109.38;3.01;63.66;1.75;138;ALESS PHARMACEUTICALS, C.A;45;40.0;0;0;3;0;1;0;1;0
7597758000787;28642;ACETAMINOFEN SUP 250MG X 6 ALESS;128.55;3.54;74.82;2.06;103;ALESS PHARMACEUTICALS, C.A;45;40.0;0;0;3;0;1;0;1;0
7591519004144;2337;ACETAMINOFEN TAB 500 MG X 10 CALOX;35.71;0.98;27.71;0.76;4599;CALOX INTERNATIONAL, C.A.;30;20.0;0;0;3;0;1;0;1;0
7594000850626;22400;ACETAMINOFEN TAB 500 MG X 12 BIOQ;35.0;0.96;33.95;0.94;478;BIOQUIMICA INTERNACIONAL, C.A.;0;0.0;0;0;3;0;1;0;1;0
7597758000596;20503;ACETAMINOFEN TAB 500 MG X 20;58.5;1.61;36.88;1.02;3057;ALESS PHARMACEUTICALS, C.A;45;35.0;0;0;3;0;1;0;1;0
7592454000031;7537;ACETAMINOFEN TAB 500 MG X 20 LA SANTE;56.28;1.55;43.67;1.15;19677;MANUFACTURERA MUNDIAL FARMACEUTICA;30;20.0;0;0;3;2;32;0;1;0
7594000850633;22401;ACETAMINOFEN TAB 500 MG X 24 BIOQ;64.17;1.77;62.24;1.71;206;BIOQUIMICA INTERNACIONAL, C.A.;0;0.0;0;0;3;0;1;0;1;0
7592236001973;28750;ACETAMINOFEN TAB 500MG X 20 QUIM FAR;28.71;0.79;27.85;0.77;1712;LABORATORIO QUIM-FAR, C.A;0;0.0;0;0;3;0;1;0;1;0
7591196006523;30141;ACETAMINOFEN TAB 500MG X 30 OFT;75.16;2.07;72.91;2.01;835;LABORATORIOS L.O. OFTALMI, C.A.;30;0.0;0;0;3;0;1;0;1;0
7591519005264;6236;ACETAMINOFEN TAB 650 MG X 10 CALOX;40.6;1.12;31.51;0.83;10911;CALOX INTERNATIONAL, C.A.;30;20.0;0;0;3;2;32;0;1;0
7592454001243;11552;ACETAMINOFEN TAB 650 MG X 10 LA SANTE;31.73;0.87;23.08;0.61;5422;MANUFACTURERA MUNDIAL FARMACEUTICA;30;25.0;0;0;3;2;32;0;1;0
7592454003391;24464;ACETAMINOFEN TAB 650 MG X 5 X 20 BLI;307.91;8.48;283.74;7.82;99;MANUFACTURERA MUNDIAL FARMACEUTICA;30;5.0;0;0;3;0;1;0;1;0
7594001101604;15698;ACETAMINOFEN TAB 650 MG X10 PLX;31.08;0.86;28.94;0.77;5472;LABORATORIO PLUSANDEX, C.A.;21;4.0;0;0;3;2;32;0;1;0
7591519001228;29784;ACETAMINOFEN TAB 650MG X 10 CLX MORO;47.04;1.3;45.63;1.26;3089;CALOX INTERNATIONAL, C.A.;30;0.0;0;0;3;0;1;0;1;0
8904187887855;26716;ACETAMINOFEN/CAFEINA TAB 650/65MG X 10;79.38;2.19;69.3;1.91;192;VINCENTI INTERNACIONAL, C.A;30;10.0;0;0;3;0;1;0;1;0
7598828001024;26592;ACETAMINOFEN/CLORF TAB 500/4MG X20 GLAFF;54.18;1.49;30.48;0.84;21;GLOBAL CARE PHARMA, C.A;21;42.0;0;0;3;0;1;0;1;0
7592806121018;11;ACETOBEN JBE 120 ML;201.34;5.55;183.58;5.06;311;COMPAÑÍA ANONIMA PRODUCTOS RONAVA;0;6.0;0;0;3;0;1;0;1;0
7591020006156;4669;ACEVAL GTA SOL 100MG/ML X 30 ML;118.69;3.27;115.13;3.17;197;LABORATORIOS VALMOR, C.A.;30;0.0;0;0;3;0;1;0;1;0
7591020008839;22391;ACEVAL SOL 180MG/5ML PED X 120 ML;124.03;3.42;120.31;2.32;206;LABORATORIOS VALMOR, C.A.;30;0.0;0;0;3;30;6;0;1;0
7591020000611;646;ACEVAL TAB 650 MG X 10;54.75;1.51;53.11;1.02;424;LABORATORIOS VALMOR, C.A.;30;0.0;0;0;3;30;6;0;1;0
7591020008471;24308;ACEVAL TAB 650 MG X 50;232.55;6.41;225.57;4.35;58;LABORATORIOS VALMOR, C.A.;30;0.0;0;0;3;30;6;0;1;0
7591020009423;29646;ACEVAL TAB/REC 650MG/20MG/2ML DIA X 8;75.07;2.07;72.82;2.01;102;LABORATORIOS VALMOR, C.A.;30;0.0;0;0;3;0;1;0;1;0
7591020009430;29647;ACEVAL TAB/REC 650MG/4MG NOCHE X 6;75.07;2.07;72.82;2.01;88;LABORATORIOS VALMOR, C.A.;30;0.0;0;0;3;0;1;0;1;0
7707355050034;25229;ACIBATH-S DERMOLIMPIADOR 120 G;549.36;15.13;532.88;14.68;139;MEYER PRODUCTOS TERAPEUTICOS, S.A.;21;0.0;0;0;3;0;1;0;1;0
7591585111838;3203;ACICLOR A.P COM 1 G X 10;833.48;22.96;727.63;20.04;490;LABORATORIOS LETI, S.A.V.;14;10.0;0;0;3;0;1;0;1;0
7591585311634;8876;ACICLOR CRM AL 5% X 10 G;343.01;9.45;246.21;6.78;102;GENVEN GENERICOS VENEZOLANOS, S.A.;14;26.0;0;0;3;0;1;0;1;0
7591519001099;30064;ACICLOVIR CREM 5% X 10G CLX;166.87;4.6;161.86;4.46;433;CALOX INTERNATIONAL, C.A.;30;0.0;0;0;3;0;1;0;1;0
7598252101345;50169;ACICLOVIR CREM 5% X 10G DISTRI;164.81;4.54;159.87;4.4;35;CASA DE REPRESENTACION DISTRILAB, C;30;0.0;0;0;3;0;1;0;1;0
7596347802993;23148;ACICLOVIR CREM 5% X 20 G SGG;157.73;4.35;153.0;4.21;457;SOTO GLOBAL GROUP, C.A;0;0.0;0;0;3;0;1;0;1;0
7592348201117;98573;ACICLOVIR CREMA 50 MG X 20GRS;249.99;6.89;242.49;6.68;314;LABORATORIOS POLITECNICOS;0;0.0;0;0;3;0;1;0;1;0
720524031174;24324;ACICLOVIR TAB 200 MG X 10 LATTAN;64.17;1.77;49.8;1.37;290;CASA DE REPRESENTACION LATTAN MEDIC;30;20.0;0;0;3;0;1;0;1;0
7592348211031;26480;ACICLOVIR TAB 200 MG X 10 POLINAC;97.33;2.68;94.41;2.6;263;LABORATORIOS POLITECNICOS;0;0.0;0;0;3;0;1;0;1;0
7598252101307;22279;ACICLOVIR TAB 200 MG X 100 GMP;442.22;12.18;214.48;5.91;12;CASA DE REPRESENTACION DISTRILAB, C;30;50.0;0;0;3;0;1;0;1;0
7750215003602;24244;ACICLOVIR TAB 200 MG X 100 MVGA;431.78;11.89;376.94;10.38;14;MVGA, C.A;21;10.0;0;0;3;0;1;0;1;0
7592454102001;7859;ACICLOVIR TAB 200 MG X 24 LA SANTE;165.87;4.57;152.85;4.21;379;MANUFACTURERA MUNDIAL FARMACEUTICA;30;5.0;0;0;3;0;1;0;1;0
7591519005639;11560;ACICLOVIR TAB 200 MG X 25 CLX;183.54;5.06;178.03;4.9;538;CALOX INTERNATIONAL, C.A.;30;0.0;0;0;3;0;1;0;1;0
7592348020114;29551;ACICLOVIR TAB 200MG X 20 POLINAC;121.65;3.35;118.0;3.25;107;LABORATORIOS POLITECNICOS;0;0.0;0;0;3;0;1;0;1;0
7591196003195;7271;ACIDO ACETILS TAB 81 MG X 24 OFTALMI;108.63;2.99;105.37;2.9;87;LABORATORIOS L.O. OFTALMI, C.A.;30;0.0;0;0;3;0;1;0;1;0
733739108043;90708;ACIDO ALFA LIPOICO CAP 250MG X 60 NOW;697.35;19.21;676.43;18.63;21;NOW DE VENEZUELA, C.A.;21;0.0;0;0;3;0;1;0;1;0
17598252101540;23088;ACIDO ASCORBICO AMP 500MG/5ML X 10 DT;415.34;11.44;241.73;6.66;84;CASA DE REPRESENTACION DISTRILAB, C;30;40.0;0;0;3;0;1;0;1;0
7594000850282;14296;ACIDO ASCORBICO SOL GTA 100MG X30ML BIOQ;119.75;3.3;116.16;3.2;62;BIOQUIMICA INTERNACIONAL, C.A.;0;0.0;0;0;3;0;1;0;1;0
7592236000143;43476;ACIDO BORICO CENTENO 20 G X 50;1407.24;38.77;1365.02;37.6;21;QUIMICA FARMACEUTICA C.A.;0;0.0;0;0;3;0;1;0;1;0
7599028000572;25466;ACIDO BORICO LYA X 20 G;55.41;1.53;53.75;1.48;11;LABORATORIOS LYA, C.A;0;0.0;0;0;3;0;1;0;1;0
7591616001466;94715;ACIDO BORICO SOB 20 G;44.65;1.23;38.11;1.05;779;LABORATORIO BIOFARCO, C.A.;14;12.0;0;0;3;0;1;0;1;0
736372827388;29800;ACIDO FOLICO AMP 10MG/2ML X 1 GLOB MED;68.54;1.89;63.16;1.74;350;CASA DE REPRESENTACION GLOBAL MEDIC;30;5.0;0;0;3;0;1;0;1;0
17598252101571;22846;ACIDO FOLICO AMP 10MG/2ML X 10 DISTRILAB;830.28;22.87;483.22;13.31;69;CASA DE REPRESENTACION DISTRILAB, C;30;40.0;0;0;3;0;1;0;1;0
7591619501048;20;ACIDO FOLICO AMP 10MG/ML X 3 KLINOS;314.86;8.67;244.33;6.73;140;MEGALABS VZL, C.A.;21;20.0;0;0;3;0;1;0;1;0
7591136926195;4100;ACIDO FOLICO COM 10 MG X 20 G VARGAS;47.53;1.31;41.49;1.14;57;LABORATORIOS VARGAS, S.A.;30;0.0;10;0;3;0;1;0;1;0
7591619501024;24;ACIDO FOLICO COM 10 MG X 20 KLI;67.57;1.86;65.54;1.81;650;MEGALABS VZL, C.A.;21;0.0;0;0;3;0;1;0;1;0
7591020008174;96741;ACIDO FOLICO COM 10 MG X 30 GENCER;84.79;2.34;82.25;1.59;196;LABORATORIOS VALMOR, C.A.;30;0.0;0;0;3;30;6;0;1;0
7591619000220;90738;ACIDO FOLICO COM 10 MG X 30 KLI;100.0;2.75;97.0;2.67;1060;MEGALABS VZL, C.A.;21;0.0;0;0;3;0;1;0;1;0
7591619501017;23;ACIDO FOLICO COM 5 MG X 20 KLI;43.24;1.19;41.94;1.16;455;MEGALABS VZL, C.A.;21;0.0;0;0;3;0;1;0;1;0
7591585271488;99046;ACIDO FOLICO COMP 5 MG X 30 GENVEN;95.52;2.63;52.81;1.45;2987;LABORATORIOS LETI, S.A.V.;14;43.0;0;0;3;0;1;0;1;0
7594000851333;24815;ACIDO FOLICO GTA 10MG/ML X 30 ML;188.41;5.19;182.76;5.03;406;BIOQUIMICA INTERNACIONAL, C.A.;0;0.0;0;0;3;0;1;0;1;0
7591619501031;25;ACIDO FOLICO GTA 15 ML KLI;236.49;6.51;229.4;6.32;344;MEGALABS VZL, C.A.;21;0.0;0;0;3;0;1;0;1;0
7592601303206;20330;ACIDO FOLICO TAB 10 MG X 10;54.76;1.51;13.28;0.37;961;MEYER PRODUCTOS TERAPEUTICOS, S.A.;21;75.0;0;0;3;0;1;0;1;0
7591519004892;5825;ACIDO FOLICO TAB 10 MG X 20 CLX;49.92;1.38;48.42;1.33;353;CALOX INTERNATIONAL, C.A.;30;0.0;0;0;3;0;1;0;1;0
7591585171498;7807;ACIDO FOLICO TAB 10 MG X 20 GENVEN;86.81;2.39;38.73;1.07;1656;LABORATORIOS LETI, S.A.V.;14;54.0;0;0;3;0;1;0;1;0
7594001101338;92858;ACIDO FOLICO TAB 10 MG X 20 PLX;43.24;1.19;37.75;1.04;3170;LABORATORIO PLUSANDEX, C.A.;21;10.0;0;0;3;0;1;0;1;0
7592601301486;91658;ACIDO FOLICO TAB 10 MG X 30 MEYER;140.49;3.87;34.07;0.94;13;MEYER PRODUCTOS TERAPEUTICOS, S.A.;21;75.0;0;0;3;0;1;0;1;0
7594001101345;92857;ACIDO FOLICO TAB 10 MG X 30 PLX;59.46;1.64;51.91;1.37;5220;LABORATORIO PLUSANDEX, C.A.;21;10.0;0;0;3;2;32;0;1;0
7591519001112;29544;ACIDO FOLICO TAB 10MG X 30 CLX;57.46;1.58;55.74;1.54;135;CALOX INTERNATIONAL, C.A.;30;0.0;0;0;3;0;1;0;1;0
7594001101314;23782;ACIDO FOLICO TAB 5 MG X 30 PLX;54.05;1.49;47.19;1.3;1567;LABORATORIO PLUSANDEX, C.A.;21;10.0;0;0;3;0;1;0;1;0
8906005118370;28706;ACIDO MEFENAMICO TAB 500MG X 10 FM;48.65;1.34;47.19;1.3;455;CASA DE REP FARMACOS MEDIORIENTE, C;0;0.0;0;0;3;0;1;0;1;0
7591519051865;15604;ACLER TABR 150 MG X 1;192.17;5.29;186.4;5.13;350;CALOX INTERNATIONAL, C.A. MCK.;30;0.0;0;0;3;0;1;0;1;0
